"geoRegion","variant_type","date","entries","sumTotal","freq","prct","prct_lower_ci","prct_upper_ci","prct_mean7d","timeframe_all","type","version","classification","data_source"
"CHFL","B.1.617",2021-01-21,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-21,0,0,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-21,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-21,217,13822,0.904,90.4,86,93.8,86.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-21,240,14182,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-22,23,364,0.097,9.7,6.2,14.1,13.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-22,0,16,0,0,NA,NA,0.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-22,0,3,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-22,1,1,0.004,0.4,0,2.3,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-22,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-22,214,14036,0.899,89.9,85.4,93.4,85.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-22,238,14420,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-23,23,387,0.187,18.7,12.2,26.7,14.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-23,2,18,0.016,1.6,0.2,5.8,0.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-23,0,3,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-23,0,1,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-23,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-23,98,14134,0.797,79.7,71.5,86.4,84.8,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-23,123,14543,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-24,24,411,0.19,19,12.6,27,16,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-24,1,19,0.008,0.8,0,4.3,0.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-24,0,0,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-24,2,5,0.016,1.6,0.2,5.6,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-24,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-24,0,1,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-24,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-24,99,14233,0.786,78.6,70.4,85.4,82.9,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-24,126,14669,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-25,40,451,0.148,14.8,10.8,19.6,18.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-25,1,20,0.004,0.4,0,2,1.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-25,0,0,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-25,0,5,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-25,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-25,1,2,0.004,0.4,0,2,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-25,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-25,228,14461,0.844,84.4,79.6,88.6,79.8,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-25,270,14939,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-26,37,488,0.195,19.5,14.1,25.8,21.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-26,0,20,0,0,NA,NA,1.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-26,0,0,0,0,NA,NA,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-26,0,5,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-26,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-26,0,2,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-26,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-26,153,14614,0.805,80.5,74.2,85.9,76.8,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-26,190,15129,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-27,47,535,0.214,21.4,16.1,27.4,22.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-27,3,23,0.014,1.4,0.3,3.9,1.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-27,1,1,0.005,0.5,0,2.5,0.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-27,0,5,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-27,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-27,0,2,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-27,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-27,169,14783,0.768,76.8,70.7,82.2,74.9,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-27,220,15349,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-28,37,572,0.274,27.4,20.1,35.7,24,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-28,5,28,0.037,3.7,1.2,8.4,2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-28,0,1,0,0,NA,NA,0.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-28,0,5,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-28,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-28,0,2,0,0,NA,NA,0.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-28,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-28,93,14876,0.689,68.9,60.4,76.6,73.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-28,135,15484,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-29,41,613,0.27,27,20.1,34.8,26.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-29,5,33,0.033,3.3,1.1,7.5,2.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-29,2,3,0.013,1.3,0.2,4.7,0.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-29,0,5,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-29,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-29,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-29,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-29,104,14980,0.684,68.4,60.4,75.7,71.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-29,152,15636,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-30,41,654,0.293,29.3,21.9,37.6,27.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-30,3,36,0.021,2.1,0.4,6.1,2.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-30,3,6,0.021,2.1,0.4,6.1,0.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-30,0,5,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-30,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-30,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-30,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-30,93,15073,0.664,66.4,58,74.2,69.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-30,140,15776,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-01-31,27,681,0.284,28.4,19.6,38.6,29.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-01-31,3,39,0.032,3.2,0.7,9,2.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-01-31,1,7,0.011,1.1,0,5.7,0.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-01-31,0,5,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-01-31,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-01-31,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-01-31,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-01-31,64,15137,0.674,67.4,57,76.6,67.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-01-31,95,15871,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-01,63,744,0.294,29.4,23.4,36,30.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-01,2,41,0.009,0.9,0.1,3.3,1.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-01,0,7,0,0,NA,NA,0.9,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-01,0,5,0,0,NA,NA,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-01,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-01,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-01,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-01,149,15286,0.696,69.6,63,75.7,66.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-01,214,16085,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-02,52,796,0.294,29.4,22.8,36.7,32.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-02,1,42,0.006,0.6,0,3.1,1.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-02,0,7,0,0,NA,NA,0.8,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-02,0,5,0,0,NA,NA,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-02,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-02,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-02,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-02,124,15410,0.701,70.1,62.7,76.7,65.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-02,177,16262,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-03,50,846,0.37,37,28.9,45.8,34.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-03,2,44,0.015,1.5,0.2,5.2,1.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-03,1,8,0.007,0.7,0,4.1,0.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-03,2,7,0.015,1.5,0.2,5.2,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-03,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-03,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-03,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-03,80,15490,0.593,59.3,50.5,67.6,63.4,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-03,135,16397,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-04,46,892,0.329,32.9,25.2,41.3,35.8,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-04,0,44,0,0,NA,NA,1.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-04,2,10,0.014,1.4,0.2,5.1,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-04,1,8,0.007,0.7,0,3.9,0.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-04,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-04,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-04,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-04,91,15581,0.65,65,56.5,72.9,62.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-04,140,16537,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-05,80,972,0.41,41,34,48.3,36.8,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-05,1,45,0.005,0.5,0,2.8,1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-05,0,10,0,0,NA,NA,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-05,0,8,0,0,NA,NA,0.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-05,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-05,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-05,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-05,114,15695,0.585,58.5,51.2,65.5,61.4,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-05,195,16732,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-06,51,1023,0.432,43.2,34.1,52.7,38.9,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-06,3,48,0.025,2.5,0.5,7.3,1.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-06,0,10,0,0,NA,NA,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-06,0,8,0,0,NA,NA,0.5,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-06,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-06,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-06,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-06,64,15759,0.542,54.2,44.8,63.4,59.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-06,118,16850,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-07,36,1059,0.379,37.9,28.1,48.4,41.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-07,2,50,0.021,2.1,0.3,7.4,1.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-07,0,10,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-07,1,9,0.011,1.1,0,5.7,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-07,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-07,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-07,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-07,56,15815,0.589,58.9,48.4,68.9,56.7,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-07,95,16945,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-08,36,1095,0.364,36.4,26.9,46.6,45,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-08,0,50,0,0,NA,NA,1.4,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-08,0,10,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-08,0,9,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-08,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-08,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-08,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-08,63,15878,0.636,63.6,53.4,73.1,53.4,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-08,99,17044,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-09,51,1146,0.436,43.6,34.4,53.1,46.6,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-09,2,52,0.017,1.7,0.2,6,1.8,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-09,0,10,0,0,NA,NA,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-09,0,9,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-09,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-09,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-09,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-09,64,15942,0.547,54.7,45.2,63.9,51,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-09,117,17161,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.1.7",2021-02-10,39,1185,0.565,56.5,44,68.4,48.1,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.351",2021-02-10,1,53,0.014,1.4,0,7.8,2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.1",2021-02-10,0,10,0,0,NA,NA,0.3,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","P.2",2021-02-10,0,9,0,0,NA,NA,0.2,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.617",2021-02-10,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.525",2021-02-10,0,2,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","B.1.526",2021-02-10,0,0,0,0,NA,NA,0,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","other_lineages",2021-02-10,29,15971,0.42,42,30.2,54.5,49.4,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
"CHFL","all_sequenced",2021-02-10,69,17230,1,100,NA,NA,100,TRUE,"COVID19VirusVariants","2021-05-07_23-59-00","default","wgs"
