"date","geoRegion","sex","entries","type_variant","pop","sumTotal","per100Persons","per100PersonsTotal","type","version","granularity","freq","prct"
202109,"BS","male",329,"sex",94997,4720,0.35,4.97,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.343,34.3
202110,"BS","male",452,"sex",94997,5172,0.48,5.44,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.433,43.3
202111,"BS","male",47,"sex",94997,5219,0.05,5.49,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.379,37.9
202112,"BS","male",434,"sex",94997,5653,0.46,5.95,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.416,41.6
202113,"BS","male",754,"sex",94997,6407,0.79,6.74,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.362,36.2
202114,"BS","male",366,"sex",94997,6773,0.39,7.13,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.362,36.2
202115,"BS","male",214,"sex",94997,6987,0.23,7.35,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.367,36.7
202116,"BS","male",984,"sex",94997,7971,1.04,8.39,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.385,38.5
202117,"BS","male",992,"sex",94997,8963,1.04,9.44,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.371,37.1
202118,"BS","male",700,"sex",94997,9663,0.74,10.17,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.386,38.6
202119,"BS","male",830,"sex",94997,10493,0.87,11.05,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.348,34.8
202052,"BS","female",0,"sex",100847,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"BS","female",1,"sex",100847,1,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",1,100
202101,"BS","female",0,"sex",100847,1,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"BS","female",2,"sex",100847,3,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.667,66.7
202103,"BS","female",1029,"sex",100847,1032,1.02,1.02,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.485,48.5
202104,"BS","female",803,"sex",100847,1835,0.8,1.82,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.494,49.4
202105,"BS","female",0,"sex",100847,1835,0,1.82,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202106,"BS","female",1700,"sex",100847,3535,1.69,3.51,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.542,54.2
202107,"BS","female",1011,"sex",100847,4546,1,4.51,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.612,61.2
202108,"BS","female",837,"sex",100847,5383,0.83,5.34,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.678,67.8
202109,"BS","female",629,"sex",100847,6012,0.62,5.96,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.657,65.7
202110,"BS","female",591,"sex",100847,6603,0.59,6.55,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.567,56.7
202111,"BS","female",77,"sex",100847,6680,0.08,6.62,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.621,62.1
202112,"BS","female",610,"sex",100847,7290,0.6,7.23,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.584,58.4
202113,"BS","female",1326,"sex",100847,8616,1.31,8.54,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.637,63.7
202114,"BS","female",644,"sex",100847,9260,0.64,9.18,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.638,63.8
202115,"BS","female",369,"sex",100847,9629,0.37,9.55,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.633,63.3
202116,"BS","female",1570,"sex",100847,11199,1.56,11.1,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.615,61.5
202117,"BS","female",1679,"sex",100847,12878,1.66,12.77,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.629,62.9
202118,"BS","female",1112,"sex",100847,13990,1.1,13.87,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.614,61.4
202119,"BS","female",1558,"sex",100847,15548,1.54,15.42,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.652,65.2
202052,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202101,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202103,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202104,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202105,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202106,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202107,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202108,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202109,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202110,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202111,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202112,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202113,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202114,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202115,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202116,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202117,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202118,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202119,"BS","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202052,"FL","male",0,"sex",19215,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"FL","male",0,"sex",19215,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"FL","male",0,"sex",19215,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"FL","male",0,"sex",19215,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202103,"FL","male",0,"sex",19215,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202104,"FL","male",0,"sex",19215,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202105,"FL","male",3,"sex",19215,3,0.02,0.02,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.6,60
202106,"FL","male",93,"sex",19215,96,0.48,0.5,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.286,28.6
202107,"FL","male",28,"sex",19215,124,0.15,0.65,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.237,23.7
202108,"FL","male",108,"sex",19215,232,0.56,1.21,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.29,29
202109,"FL","male",0,"sex",19215,232,0,1.21,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202110,"FL","male",1,"sex",19215,233,0.01,1.21,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",1,100
202111,"FL","male",234,"sex",19215,467,1.22,2.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.439,43.9
202112,"FL","male",185,"sex",19215,652,0.96,3.39,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.464,46.4
202113,"FL","male",236,"sex",19215,888,1.23,4.62,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.444,44.4
202114,"FL","male",306,"sex",19215,1194,1.59,6.21,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.474,47.4
202115,"FL","male",19,"sex",19215,1213,0.1,6.31,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.352,35.2
202116,"FL","male",345,"sex",19215,1558,1.8,8.11,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.479,47.9
202117,"FL","male",236,"sex",19215,1794,1.23,9.34,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.494,49.4
202118,"FL","male",113,"sex",19215,1907,0.59,9.92,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.445,44.5
202119,"FL","male",724,"sex",19215,2631,3.77,13.69,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.53,53
202052,"FL","female",0,"sex",19532,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"FL","female",0,"sex",19532,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"FL","female",0,"sex",19532,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"FL","female",0,"sex",19532,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202103,"FL","female",0,"sex",19532,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202104,"FL","female",0,"sex",19532,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202105,"FL","female",2,"sex",19532,2,0.01,0.01,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.4,40
202106,"FL","female",232,"sex",19532,234,1.19,1.2,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.714,71.4
202107,"FL","female",90,"sex",19532,324,0.46,1.66,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.763,76.3
202108,"FL","female",264,"sex",19532,588,1.35,3.01,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.71,71
202109,"FL","female",0,"sex",19532,588,0,3.01,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202110,"FL","female",0,"sex",19532,588,0,3.01,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202111,"FL","female",299,"sex",19532,887,1.53,4.54,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.561,56.1
202112,"FL","female",214,"sex",19532,1101,1.1,5.64,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.536,53.6
202113,"FL","female",296,"sex",19532,1397,1.52,7.15,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.556,55.6
202114,"FL","female",339,"sex",19532,1736,1.74,8.89,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.526,52.6
202115,"FL","female",35,"sex",19532,1771,0.18,9.07,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.648,64.8
202116,"FL","female",376,"sex",19532,2147,1.93,10.99,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.521,52.1
202117,"FL","female",242,"sex",19532,2389,1.24,12.23,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.506,50.6
202118,"FL","female",141,"sex",19532,2530,0.72,12.95,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.555,55.5
202119,"FL","female",643,"sex",19532,3173,3.29,16.25,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.47,47
202052,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202103,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202104,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202105,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202106,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202107,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202108,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202109,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202110,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202111,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202112,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202113,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202114,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202115,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202116,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202117,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202118,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202119,"FL","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202052,"FR","male",0,"sex",161153,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"FR","male",0,"sex",161153,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"FR","male",0,"sex",161153,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"FR","male",0,"sex",161153,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202103,"FR","male",4,"sex",161153,4,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",1,100
202104,"FR","male",84,"sex",161153,88,0.05,0.05,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.264,26.4
202105,"FR","male",322,"sex",161153,410,0.2,0.25,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.257,25.7
202106,"FR","male",531,"sex",161153,941,0.33,0.58,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.362,36.2
202107,"FR","male",1212,"sex",161153,2153,0.75,1.34,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.448,44.8
202108,"FR","male",1344,"sex",161153,3497,0.83,2.17,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.488,48.8
202109,"FR","male",1407,"sex",161153,4904,0.87,3.04,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.449,44.9
202110,"FR","male",532,"sex",161153,5436,0.33,3.37,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.489,48.9
202111,"FR","male",755,"sex",161153,6191,0.47,3.84,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.474,47.4
202112,"FR","male",2641,"sex",161153,8832,1.64,5.48,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.499,49.9
202113,"FR","male",1757,"sex",161153,10589,1.09,6.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.495,49.5
202114,"FR","male",1902,"sex",161153,12491,1.18,7.75,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.474,47.4
202115,"FR","male",1044,"sex",161153,13535,0.65,8.4,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.47,47
202116,"FR","male",484,"sex",161153,14019,0.3,8.7,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.487,48.7
202117,"FR","male",629,"sex",161153,14648,0.39,9.09,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.48,48
202118,"FR","male",2292,"sex",161153,16940,1.42,10.51,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.488,48.8
202119,"FR","male",2603,"sex",161153,19543,1.62,12.13,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.493,49.3
202052,"FR","female",0,"sex",160630,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"FR","female",0,"sex",160630,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"FR","female",0,"sex",160630,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"FR","female",0,"sex",160630,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202103,"FR","female",0,"sex",160630,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202104,"FR","female",234,"sex",160630,234,0.15,0.15,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.736,73.6
202105,"FR","female",929,"sex",160630,1163,0.58,0.72,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.743,74.3
202106,"FR","female",934,"sex",160630,2097,0.58,1.31,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.638,63.8
202107,"FR","female",1492,"sex",160630,3589,0.93,2.23,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.552,55.2
202108,"FR","female",1410,"sex",160630,4999,0.88,3.11,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.512,51.2
202109,"FR","female",1727,"sex",160630,6726,1.08,4.19,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.551,55.1
202110,"FR","female",555,"sex",160630,7281,0.35,4.53,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.511,51.1
202111,"FR","female",837,"sex",160630,8118,0.52,5.05,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.526,52.6
202112,"FR","female",2651,"sex",160630,10769,1.65,6.7,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.501,50.1
202113,"FR","female",1790,"sex",160630,12559,1.11,7.82,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.505,50.5
202114,"FR","female",2114,"sex",160630,14673,1.32,9.13,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.526,52.6
202115,"FR","female",1178,"sex",160630,15851,0.73,9.87,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.53,53
202116,"FR","female",509,"sex",160630,16360,0.32,10.18,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.513,51.3
202117,"FR","female",681,"sex",160630,17041,0.42,10.61,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.52,52
202118,"FR","female",2404,"sex",160630,19445,1.5,12.11,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.512,51.2
202119,"FR","female",2677,"sex",160630,22122,1.67,13.77,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.507,50.7
202052,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202103,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202104,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202105,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202106,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202107,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202108,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202109,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202110,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202111,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202112,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202113,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202114,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202115,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202116,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202117,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202118,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202119,"FR","unknown",0,"sex",NA,0,NA,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0,0
202052,"GE","male",0,"sex",244184,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"GE","male",0,"sex",244184,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"GE","male",0,"sex",244184,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"GE","male",1,"sex",244184,1,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.5,50
202103,"GE","male",0,"sex",244184,1,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202104,"GE","male",22,"sex",244184,23,0.01,0.01,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.478,47.8
202105,"GE","male",1227,"sex",244184,1250,0.5,0.51,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.484,48.4
202106,"GE","male",1901,"sex",244184,3151,0.78,1.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.441,44.1
202107,"GE","male",2059,"sex",244184,5210,0.84,2.13,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.433,43.3
202108,"GE","male",2620,"sex",244184,7830,1.07,3.21,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.464,46.4
202109,"GE","male",1381,"sex",244184,9211,0.57,3.77,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.474,47.4
202110,"GE","male",1608,"sex",244184,10819,0.66,4.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.392,39.2
202111,"GE","male",1793,"sex",244184,12612,0.73,5.16,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.404,40.4
202112,"GE","male",1757,"sex",244184,14369,0.72,5.88,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.362,36.2
202113,"GE","male",2855,"sex",244184,17224,1.17,7.05,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.449,44.9
202114,"GE","male",2679,"sex",244184,19903,1.1,8.15,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.474,47.4
202115,"GE","male",3116,"sex",244184,23019,1.28,9.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.476,47.6
202116,"GE","male",3620,"sex",244184,26639,1.48,10.91,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.427,42.7
202117,"GE","male",3057,"sex",244184,29696,1.25,12.16,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.427,42.7
202118,"GE","male",3166,"sex",244184,32862,1.3,13.46,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.415,41.5
202119,"GE","male",3933,"sex",244184,36795,1.61,15.07,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.412,41.2
202052,"GE","female",0,"sex",259944,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202053,"GE","female",0,"sex",259944,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202101,"GE","female",0,"sex",259944,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202102,"GE","female",1,"sex",259944,1,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.5,50
202103,"GE","female",0,"sex",259944,1,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",NA,NA
202104,"GE","female",24,"sex",259944,25,0.01,0.01,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.522,52.2
202105,"GE","female",1309,"sex",259944,1334,0.5,0.51,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.516,51.6
202106,"GE","female",2405,"sex",259944,3739,0.93,1.44,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.559,55.9
202107,"GE","female",2695,"sex",259944,6434,1.04,2.48,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.567,56.7
202108,"GE","female",3025,"sex",259944,9459,1.16,3.64,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed",0.536,53.6
