date,geoRegion,altersklasse_covid19,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202116,UR,80+,73,altersklasse_covid19,2031,1401,3.59,68.98,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.14,14.000000000000002
202117,UR,80+,26,altersklasse_covid19,2031,1427,1.28,70.26,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.05,5
202118,UR,80+,37,altersklasse_covid19,2031,1464,1.82,72.08,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.045,4.5
202119,UR,80+,26,altersklasse_covid19,2031,1490,1.28,73.36,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.047,4.7
202120,UR,80+,28,altersklasse_covid19,2031,1518,1.38,74.74,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.038,3.8
202121,UR,80+,20,altersklasse_covid19,2031,1538,0.98,75.73,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.028,2.8000000000000003
202122,UR,80+,19,altersklasse_covid19,2031,1557,0.94,76.66,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.01,1
202123,UR,80+,14,altersklasse_covid19,2031,1571,0.69,77.35,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.017,1.7000000000000002
202124,UR,80+,16,altersklasse_covid19,2031,1587,0.79,78.14,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.01,1
202125,UR,80+,7,altersklasse_covid19,2031,1594,0.34,78.48,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.01,1
202052,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202101,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202102,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202103,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202104,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202105,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202106,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202107,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202108,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202109,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202110,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202111,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202112,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202113,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202114,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202115,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202116,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202117,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202118,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202119,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202120,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202121,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202122,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202123,VD,0 - 9,0,altersklasse_covid19,86781,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202124,VD,0 - 9,1,altersklasse_covid19,86781,1,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202125,VD,0 - 9,0,altersklasse_covid19,86781,1,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202052,VD,10 - 19,0,altersklasse_covid19,89543,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,VD,10 - 19,0,altersklasse_covid19,89543,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202101,VD,10 - 19,0,altersklasse_covid19,89543,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202102,VD,10 - 19,0,altersklasse_covid19,89543,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202103,VD,10 - 19,0,altersklasse_covid19,89543,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202104,VD,10 - 19,0,altersklasse_covid19,89543,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0,0
202105,VD,10 - 19,17,altersklasse_covid19,89543,17,0.02,0.02,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.011,1.0999999999999999
202106,VD,10 - 19,37,altersklasse_covid19,89543,54,0.04,0.06,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.005,0.5
202107,VD,10 - 19,10,altersklasse_covid19,89543,64,0.01,0.07,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.002,0.2
202108,VD,10 - 19,38,altersklasse_covid19,89543,102,0.04,0.11,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.004,0.4
202109,VD,10 - 19,29,altersklasse_covid19,89543,131,0.03,0.15,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.007,0.7000000000000001
202110,VD,10 - 19,15,altersklasse_covid19,89543,146,0.02,0.16,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.007,0.7000000000000001
202111,VD,10 - 19,8,altersklasse_covid19,89543,154,0.01,0.17,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202112,VD,10 - 19,12,altersklasse_covid19,89543,166,0.01,0.19,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202113,VD,10 - 19,8,altersklasse_covid19,89543,174,0.01,0.19,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202114,VD,10 - 19,8,altersklasse_covid19,89543,182,0.01,0.2,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202115,VD,10 - 19,10,altersklasse_covid19,89543,192,0.01,0.21,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202116,VD,10 - 19,16,altersklasse_covid19,89543,208,0.02,0.23,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.002,0.2
202117,VD,10 - 19,12,altersklasse_covid19,89543,220,0.01,0.25,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.002,0.2
202118,VD,10 - 19,13,altersklasse_covid19,89543,233,0.01,0.26,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.002,0.2
202119,VD,10 - 19,8,altersklasse_covid19,89543,241,0.01,0.27,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.001,0.1
202120,VD,10 - 19,32,altersklasse_covid19,89543,273,0.04,0.3,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.002,0.2
202121,VD,10 - 19,110,altersklasse_covid19,89543,383,0.12,0.43,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.005,0.5
202122,VD,10 - 19,325,altersklasse_covid19,89543,708,0.36,0.79,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.011,1.0999999999999999
202123,VD,10 - 19,613,altersklasse_covid19,89543,1321,0.68,1.48,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.021,2.1
202124,VD,10 - 19,830,altersklasse_covid19,89543,2151,0.93,2.4,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.032,3.2
202125,VD,10 - 19,1468,altersklasse_covid19,89543,3619,1.64,4.04,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.051,5.1
202052,VD,20 - 29,0,altersklasse_covid19,105425,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,VD,20 - 29,0,altersklasse_covid19,105425,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202101,VD,20 - 29,0,altersklasse_covid19,105425,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202102,VD,20 - 29,0,altersklasse_covid19,105425,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202103,VD,20 - 29,0,altersklasse_covid19,105425,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202104,VD,20 - 29,4,altersklasse_covid19,105425,4,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.043,4.3
202105,VD,20 - 29,108,altersklasse_covid19,105425,112,0.1,0.11,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.07,7.000000000000001
202106,VD,20 - 29,332,altersklasse_covid19,105425,444,0.31,0.42,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.045,4.5
202107,VD,20 - 29,157,altersklasse_covid19,105425,601,0.15,0.57,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.024,2.4
202108,VD,20 - 29,387,altersklasse_covid19,105425,988,0.37,0.94,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.04,4
202109,VD,20 - 29,355,altersklasse_covid19,105425,1343,0.34,1.27,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.087,8.7
202110,VD,20 - 29,205,altersklasse_covid19,105425,1548,0.19,1.47,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.097,9.700000000000001
202111,VD,20 - 29,175,altersklasse_covid19,105425,1723,0.17,1.63,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.02,2
202112,VD,20 - 29,212,altersklasse_covid19,105425,1935,0.2,1.84,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.02,2
202113,VD,20 - 29,131,altersklasse_covid19,105425,2066,0.12,1.96,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.013,1.3
202114,VD,20 - 29,95,altersklasse_covid19,105425,2161,0.09,2.05,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.012,1.2
202115,VD,20 - 29,109,altersklasse_covid19,105425,2270,0.1,2.15,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.014,1.4000000000000001
202116,VD,20 - 29,168,altersklasse_covid19,105425,2438,0.16,2.31,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.019,1.9
202117,VD,20 - 29,130,altersklasse_covid19,105425,2568,0.12,2.44,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.019,1.9
202118,VD,20 - 29,107,altersklasse_covid19,105425,2675,0.1,2.54,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.012,1.2
202119,VD,20 - 29,99,altersklasse_covid19,105425,2774,0.09,2.63,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.011,1.0999999999999999
202120,VD,20 - 29,492,altersklasse_covid19,105425,3266,0.47,3.1,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.03,3
202121,VD,20 - 29,1171,altersklasse_covid19,105425,4437,1.11,4.21,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.052,5.2
202122,VD,20 - 29,2626,altersklasse_covid19,105425,7063,2.49,6.7,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.09,9
202123,VD,20 - 29,4157,altersklasse_covid19,105425,11220,3.94,10.64,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.143,14.299999999999999
202124,VD,20 - 29,4061,altersklasse_covid19,105425,15281,3.85,14.49,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.154,15.4
202125,VD,20 - 29,5308,altersklasse_covid19,105425,20589,5.03,19.53,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.186,18.6
202052,VD,30 - 39,0,altersklasse_covid19,116644,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,VD,30 - 39,0,altersklasse_covid19,116644,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202101,VD,30 - 39,0,altersklasse_covid19,116644,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202102,VD,30 - 39,0,altersklasse_covid19,116644,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202103,VD,30 - 39,0,altersklasse_covid19,116644,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202104,VD,30 - 39,5,altersklasse_covid19,116644,5,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.054,5.4
202105,VD,30 - 39,116,altersklasse_covid19,116644,121,0.1,0.1,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.075,7.5
202106,VD,30 - 39,484,altersklasse_covid19,116644,605,0.41,0.52,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.066,6.6000000000000005
202107,VD,30 - 39,326,altersklasse_covid19,116644,931,0.28,0.8,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.049,4.9
202108,VD,30 - 39,679,altersklasse_covid19,116644,1610,0.58,1.38,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.071,7.1
202109,VD,30 - 39,529,altersklasse_covid19,116644,2139,0.45,1.83,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.13,13
202110,VD,30 - 39,258,altersklasse_covid19,116644,2397,0.22,2.05,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.121,12.1
202111,VD,30 - 39,361,altersklasse_covid19,116644,2758,0.31,2.36,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.041,4.1000000000000005
202112,VD,30 - 39,375,altersklasse_covid19,116644,3133,0.32,2.69,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.036,3.5999999999999996
202113,VD,30 - 39,249,altersklasse_covid19,116644,3382,0.21,2.9,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.025,2.5
202114,VD,30 - 39,187,altersklasse_covid19,116644,3569,0.16,3.06,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.024,2.4
202115,VD,30 - 39,172,altersklasse_covid19,116644,3741,0.15,3.21,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.022,2.1999999999999997
202116,VD,30 - 39,314,altersklasse_covid19,116644,4055,0.27,3.48,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.035,3.5000000000000004
202117,VD,30 - 39,287,altersklasse_covid19,116644,4342,0.25,3.72,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.041,4.1000000000000005
202118,VD,30 - 39,198,altersklasse_covid19,116644,4540,0.17,3.89,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.023,2.3
202119,VD,30 - 39,184,altersklasse_covid19,116644,4724,0.16,4.05,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.02,2
202120,VD,30 - 39,707,altersklasse_covid19,116644,5431,0.61,4.66,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.042,4.2
202121,VD,30 - 39,1461,altersklasse_covid19,116644,6892,1.25,5.91,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.065,6.5
202122,VD,30 - 39,3299,altersklasse_covid19,116644,10191,2.83,8.74,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.113,11.3
202123,VD,30 - 39,5025,altersklasse_covid19,116644,15216,4.31,13.04,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.173,17.299999999999997
202124,VD,30 - 39,5329,altersklasse_covid19,116644,20545,4.57,17.61,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.202,20.200000000000003
202125,VD,30 - 39,6434,altersklasse_covid19,116644,26979,5.52,23.13,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.225,22.5
202052,VD,40 - 49,0,altersklasse_covid19,117016,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,VD,40 - 49,0,altersklasse_covid19,117016,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202101,VD,40 - 49,0,altersklasse_covid19,117016,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202102,VD,40 - 49,0,altersklasse_covid19,117016,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202103,VD,40 - 49,0,altersklasse_covid19,117016,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202104,VD,40 - 49,8,altersklasse_covid19,117016,8,0.01,0.01,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.086,8.6
202105,VD,40 - 49,160,altersklasse_covid19,117016,168,0.14,0.14,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.104,10.4
202106,VD,40 - 49,678,altersklasse_covid19,117016,846,0.58,0.72,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.092,9.2
202107,VD,40 - 49,497,altersklasse_covid19,117016,1343,0.42,1.15,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.075,7.5
202108,VD,40 - 49,742,altersklasse_covid19,117016,2085,0.63,1.78,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.078,7.8
202109,VD,40 - 49,598,altersklasse_covid19,117016,2683,0.51,2.29,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.146,14.6
202110,VD,40 - 49,315,altersklasse_covid19,117016,2998,0.27,2.56,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.148,14.799999999999999
202111,VD,40 - 49,496,altersklasse_covid19,117016,3494,0.42,2.99,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.057,5.7
202112,VD,40 - 49,548,altersklasse_covid19,117016,4042,0.47,3.45,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.052,5.2
202113,VD,40 - 49,379,altersklasse_covid19,117016,4421,0.32,3.78,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.038,3.8
202114,VD,40 - 49,270,altersklasse_covid19,117016,4691,0.23,4.01,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.035,3.5000000000000004
202115,VD,40 - 49,356,altersklasse_covid19,117016,5047,0.3,4.31,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.046,4.6
202116,VD,40 - 49,600,altersklasse_covid19,117016,5647,0.51,4.83,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.067,6.7
202117,VD,40 - 49,479,altersklasse_covid19,117016,6126,0.41,5.24,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.068,6.800000000000001
202118,VD,40 - 49,350,altersklasse_covid19,117016,6476,0.3,5.53,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.04,4
202119,VD,40 - 49,311,altersklasse_covid19,117016,6787,0.27,5.8,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.034,3.4000000000000004
202120,VD,40 - 49,1082,altersklasse_covid19,117016,7869,0.92,6.72,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.065,6.5
202121,VD,40 - 49,2265,altersklasse_covid19,117016,10134,1.94,8.66,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.101,10.100000000000001
202122,VD,40 - 49,4610,altersklasse_covid19,117016,14744,3.94,12.6,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.157,15.7
202123,VD,40 - 49,6120,altersklasse_covid19,117016,20864,5.23,17.83,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.211,21.099999999999998
202124,VD,40 - 49,6524,altersklasse_covid19,117016,27388,5.58,23.41,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.248,24.8
202125,VD,40 - 49,7803,altersklasse_covid19,117016,35191,6.67,30.07,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.273,27.3
202052,VD,50 - 59,0,altersklasse_covid19,113315,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,VD,50 - 59,0,altersklasse_covid19,113315,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202101,VD,50 - 59,0,altersklasse_covid19,113315,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202102,VD,50 - 59,0,altersklasse_covid19,113315,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202103,VD,50 - 59,0,altersklasse_covid19,113315,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202104,VD,50 - 59,13,altersklasse_covid19,113315,13,0.01,0.01,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.14,14.000000000000002
202105,VD,50 - 59,232,altersklasse_covid19,113315,245,0.2,0.22,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.15,15
202106,VD,50 - 59,955,altersklasse_covid19,113315,1200,0.84,1.06,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.129,12.9
202107,VD,50 - 59,641,altersklasse_covid19,113315,1841,0.57,1.62,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.097,9.700000000000001
202108,VD,50 - 59,1091,altersklasse_covid19,113315,2932,0.96,2.59,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.114,11.4
202109,VD,50 - 59,739,altersklasse_covid19,113315,3671,0.65,3.24,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.181,18.099999999999998
202110,VD,50 - 59,384,altersklasse_covid19,113315,4055,0.34,3.58,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.181,18.099999999999998
202111,VD,50 - 59,781,altersklasse_covid19,113315,4836,0.69,4.27,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.089,8.9
202112,VD,50 - 59,901,altersklasse_covid19,113315,5737,0.8,5.06,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.086,8.6
202113,VD,50 - 59,708,altersklasse_covid19,113315,6445,0.62,5.69,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.071,7.1
202114,VD,50 - 59,524,altersklasse_covid19,113315,6969,0.46,6.15,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.069,6.9
202115,VD,50 - 59,671,altersklasse_covid19,113315,7640,0.59,6.74,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.086,8.6
202116,VD,50 - 59,1139,altersklasse_covid19,113315,8779,1.01,7.75,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.128,12.8
202117,VD,50 - 59,964,altersklasse_covid19,113315,9743,0.85,8.6,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.137,13.700000000000001
202118,VD,50 - 59,689,altersklasse_covid19,113315,10432,0.61,9.21,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.08,8
202119,VD,50 - 59,704,altersklasse_covid19,113315,11136,0.62,9.83,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.077,7.7
202120,VD,50 - 59,5322,altersklasse_covid19,113315,16458,4.7,14.52,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.32,32
202121,VD,50 - 59,9217,altersklasse_covid19,113315,25675,8.13,22.66,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.412,41.199999999999996
202122,VD,50 - 59,10691,altersklasse_covid19,113315,36366,9.43,32.09,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.365,36.5
202123,VD,50 - 59,7253,altersklasse_covid19,113315,43619,6.4,38.49,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.25,25
202124,VD,50 - 59,5251,altersklasse_covid19,113315,48870,4.63,43.13,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.2,20
202125,VD,50 - 59,4321,altersklasse_covid19,113315,53191,3.81,46.94,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.151,15.1
202052,VD,60 - 69,0,altersklasse_covid19,77560,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202053,VD,60 - 69,0,altersklasse_covid19,77560,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202101,VD,60 - 69,0,altersklasse_covid19,77560,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202102,VD,60 - 69,0,altersklasse_covid19,77560,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202103,VD,60 - 69,0,altersklasse_covid19,77560,0,0,0,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,NA,NA
202104,VD,60 - 69,7,altersklasse_covid19,77560,7,0.01,0.01,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.075,7.5
202105,VD,60 - 69,151,altersklasse_covid19,77560,158,0.19,0.2,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.098,9.8
202106,VD,60 - 69,743,altersklasse_covid19,77560,901,0.96,1.16,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.101,10.100000000000001
202107,VD,60 - 69,766,altersklasse_covid19,77560,1667,0.99,2.15,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.116,11.600000000000001
202108,VD,60 - 69,1102,altersklasse_covid19,77560,2769,1.42,3.57,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.115,11.5
202109,VD,60 - 69,461,altersklasse_covid19,77560,3230,0.59,4.16,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.113,11.3
202110,VD,60 - 69,257,altersklasse_covid19,77560,3487,0.33,4.5,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.121,12.1
202111,VD,60 - 69,1045,altersklasse_covid19,77560,4532,1.35,5.84,COVID19FullyVaccPersons,2021-06-29_09-35-11,detailed,0.12,12
