date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202109,NE,male,1166,sex,86495,2845,1.35,3.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.417,41.699999999999996
202110,NE,male,1468,sex,86495,4313,1.7,4.99,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.415,41.5
202111,NE,male,202,sex,86495,4515,0.23,5.22,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.474,47.4
202112,NE,male,1323,sex,86495,5838,1.53,6.75,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.436,43.6
202113,NE,male,469,sex,86495,6307,0.54,7.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.419,41.9
202114,NE,male,509,sex,86495,6816,0.59,7.88,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.441,44.1
202115,NE,male,448,sex,86495,7264,0.52,8.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.469,46.9
202116,NE,male,995,sex,86495,8259,1.15,9.55,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.438,43.8
202117,NE,male,1723,sex,86495,9982,1.99,11.54,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.411,41.099999999999994
202118,NE,male,1479,sex,86495,11461,1.71,13.25,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.443,44.3
202119,NE,male,2101,sex,86495,13562,2.43,15.68,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.459,45.9
202120,NE,male,2519,sex,86495,16081,2.91,18.59,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.492,49.2
202121,NE,male,2166,sex,86495,18247,2.5,21.1,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.481,48.1
202122,NE,male,1118,sex,86495,19365,1.29,22.39,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.464,46.400000000000006
202052,NE,female,0,sex,90001,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,NE,female,0,sex,90001,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,NE,female,0,sex,90001,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,NE,female,0,sex,90001,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,NE,female,0,sex,90001,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,NE,female,196,sex,90001,196,0.22,0.22,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.44,44
202105,NE,female,75,sex,90001,271,0.08,0.3,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.421,42.1
202106,NE,female,108,sex,90001,379,0.12,0.42,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.441,44.1
202107,NE,female,595,sex,90001,974,0.66,1.08,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.558,55.800000000000004
202108,NE,female,1200,sex,90001,2174,1.33,2.42,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.625,62.5
202109,NE,female,1633,sex,90001,3807,1.81,4.23,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.583,58.3
202110,NE,female,2073,sex,90001,5880,2.3,6.53,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.585,58.5
202111,NE,female,224,sex,90001,6104,0.25,6.78,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.526,52.6
202112,NE,female,1709,sex,90001,7813,1.9,8.68,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.564,56.39999999999999
202113,NE,female,650,sex,90001,8463,0.72,9.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.581,58.099999999999994
202114,NE,female,646,sex,90001,9109,0.72,10.12,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.559,55.900000000000006
202115,NE,female,507,sex,90001,9616,0.56,10.68,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.531,53.1
202116,NE,female,1278,sex,90001,10894,1.42,12.1,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.562,56.2
202117,NE,female,2467,sex,90001,13361,2.74,14.85,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.589,58.9
202118,NE,female,1860,sex,90001,15221,2.07,16.91,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.557,55.7
202119,NE,female,2475,sex,90001,17696,2.75,19.66,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.541,54.1
202120,NE,female,2597,sex,90001,20293,2.89,22.55,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.508,50.8
202121,NE,female,2340,sex,90001,22633,2.6,25.15,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.519,51.9
202122,NE,female,1291,sex,90001,23924,1.43,26.58,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.536,53.6
202052,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202104,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202105,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202106,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202107,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202108,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202109,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202110,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202111,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202112,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202113,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202114,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202115,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202116,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202117,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202118,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202119,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202120,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202121,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202122,NE,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202052,NW,male,0,sex,22053,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,NW,male,0,sex,22053,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,NW,male,0,sex,22053,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,NW,male,0,sex,22053,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,NW,male,66,sex,22053,66,0.3,0.3,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.52,52
202104,NW,male,53,sex,22053,119,0.24,0.54,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.396,39.6
202105,NW,male,231,sex,22053,350,1.05,1.59,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.436,43.6
202106,NW,male,470,sex,22053,820,2.13,3.72,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.495,49.5
202107,NW,male,124,sex,22053,944,0.56,4.28,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.539,53.900000000000006
202108,NW,male,366,sex,22053,1310,1.66,5.94,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.489,48.9
202109,NW,male,116,sex,22053,1426,0.53,6.47,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.385,38.5
202110,NW,male,1,sex,22053,1427,0,6.47,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.5,50
202111,NW,male,2,sex,22053,1429,0.01,6.48,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.5,50
202112,NW,male,35,sex,22053,1464,0.16,6.64,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.449,44.9
202113,NW,male,70,sex,22053,1534,0.32,6.96,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.279,27.900000000000002
202114,NW,male,141,sex,22053,1675,0.64,7.6,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.538,53.800000000000004
202115,NW,male,197,sex,22053,1872,0.89,8.49,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.383,38.3
202116,NW,male,216,sex,22053,2088,0.98,9.47,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.459,45.9
202117,NW,male,288,sex,22053,2376,1.31,10.77,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.503,50.3
202118,NW,male,479,sex,22053,2855,2.17,12.95,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.507,50.7
202119,NW,male,400,sex,22053,3255,1.81,14.76,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.479,47.9
202120,NW,male,403,sex,22053,3658,1.83,16.59,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.466,46.6
202121,NW,male,431,sex,22053,4089,1.95,18.54,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.484,48.4
202122,NW,male,786,sex,22053,4875,3.56,22.11,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.513,51.300000000000004
202052,NW,female,0,sex,21034,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,NW,female,0,sex,21034,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,NW,female,0,sex,21034,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,NW,female,0,sex,21034,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,NW,female,61,sex,21034,61,0.29,0.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.48,48
202104,NW,female,81,sex,21034,142,0.39,0.68,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.604,60.4
202105,NW,female,299,sex,21034,441,1.42,2.1,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.564,56.39999999999999
202106,NW,female,479,sex,21034,920,2.28,4.37,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.505,50.5
202107,NW,female,106,sex,21034,1026,0.5,4.88,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.461,46.1
202108,NW,female,382,sex,21034,1408,1.82,6.69,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.511,51.1
202109,NW,female,185,sex,21034,1593,0.88,7.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.615,61.5
202110,NW,female,1,sex,21034,1594,0,7.58,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.5,50
202111,NW,female,2,sex,21034,1596,0.01,7.59,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.5,50
202112,NW,female,43,sex,21034,1639,0.2,7.79,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.551,55.1
202113,NW,female,181,sex,21034,1820,0.86,8.65,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.721,72.1
202114,NW,female,121,sex,21034,1941,0.58,9.23,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.462,46.2
202115,NW,female,318,sex,21034,2259,1.51,10.74,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.617,61.7
202116,NW,female,255,sex,21034,2514,1.21,11.95,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.541,54.1
202117,NW,female,284,sex,21034,2798,1.35,13.3,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.497,49.7
202118,NW,female,466,sex,21034,3264,2.22,15.52,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.493,49.3
202119,NW,female,435,sex,21034,3699,2.07,17.59,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.521,52.1
202120,NW,female,462,sex,21034,4161,2.2,19.78,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.534,53.400000000000006
202121,NW,female,460,sex,21034,4621,2.19,21.97,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.516,51.6
202122,NW,female,746,sex,21034,5367,3.55,25.52,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.487,48.699999999999996
202052,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202103,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202104,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202105,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202106,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202107,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202108,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202109,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202110,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202111,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202112,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202113,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202114,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202115,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202116,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202117,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202118,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202119,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202120,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202121,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202122,NW,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202052,SG,male,0,sex,256039,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,SG,male,0,sex,256039,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202101,SG,male,0,sex,256039,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,SG,male,1,sex,256039,1,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,1,100
202103,SG,male,2,sex,256039,3,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.667,66.7
202104,SG,male,32,sex,256039,35,0.01,0.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.552,55.2
202105,SG,male,198,sex,256039,233,0.08,0.09,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.482,48.199999999999996
202106,SG,male,732,sex,256039,965,0.29,0.38,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.427,42.699999999999996
202107,SG,male,774,sex,256039,1739,0.3,0.68,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.391,39.1
202108,SG,male,1914,sex,256039,3653,0.75,1.43,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.424,42.4
202109,SG,male,3359,sex,256039,7012,1.31,2.74,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.453,45.300000000000004
202110,SG,male,4276,sex,256039,11288,1.67,4.41,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.449,44.9
202111,SG,male,2001,sex,256039,13289,0.78,5.19,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.425,42.5
202112,SG,male,1534,sex,256039,14823,0.6,5.79,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.48,48
202113,SG,male,1557,sex,256039,16380,0.61,6.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.461,46.1
202114,SG,male,2819,sex,256039,19199,1.1,7.5,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.486,48.6
202115,SG,male,2224,sex,256039,21423,0.87,8.37,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.489,48.9
202116,SG,male,2632,sex,256039,24055,1.03,9.4,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.49,49
202117,SG,male,2375,sex,256039,26430,0.93,10.32,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.456,45.6
202118,SG,male,4577,sex,256039,31007,1.79,12.11,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.478,47.8
202119,SG,male,4892,sex,256039,35899,1.91,14.02,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.496,49.6
202120,SG,male,4725,sex,256039,40624,1.85,15.87,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.487,48.699999999999996
202121,SG,male,4180,sex,256039,44804,1.63,17.5,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.488,48.8
202122,SG,male,4492,sex,256039,49296,1.75,19.25,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.51,51
202052,SG,female,0,sex,254695,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,SG,female,1,sex,254695,1,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,1,100
202101,SG,female,0,sex,254695,1,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,SG,female,0,sex,254695,1,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202103,SG,female,1,sex,254695,2,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.333,33.300000000000004
202104,SG,female,26,sex,254695,28,0.01,0.01,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.448,44.800000000000004
202105,SG,female,213,sex,254695,241,0.08,0.09,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.518,51.800000000000004
202106,SG,female,983,sex,254695,1224,0.39,0.48,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.573,57.3
202107,SG,female,1205,sex,254695,2429,0.47,0.95,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.609,60.9
202108,SG,female,2601,sex,254695,5030,1.02,1.97,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.576,57.599999999999994
202109,SG,female,4058,sex,254695,9088,1.59,3.57,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.547,54.7
202110,SG,female,5246,sex,254695,14334,2.06,5.63,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.551,55.1
202111,SG,female,2703,sex,254695,17037,1.06,6.69,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.575,57.49999999999999
202112,SG,female,1662,sex,254695,18699,0.65,7.34,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.52,52
202113,SG,female,1824,sex,254695,20523,0.72,8.06,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.539,53.900000000000006
202114,SG,female,2984,sex,254695,23507,1.17,9.23,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.514,51.4
202115,SG,female,2325,sex,254695,25832,0.91,10.14,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.511,51.1
202116,SG,female,2739,sex,254695,28571,1.08,11.22,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.51,51
202117,SG,female,2834,sex,254695,31405,1.11,12.33,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.544,54.400000000000006
202118,SG,female,4997,sex,254695,36402,1.96,14.29,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.522,52.2
202119,SG,female,4976,sex,254695,41378,1.95,16.25,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.504,50.4
202120,SG,female,4986,sex,254695,46364,1.96,18.2,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.513,51.300000000000004
202121,SG,female,4389,sex,254695,50753,1.72,19.93,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.512,51.2
202122,SG,female,4310,sex,254695,55063,1.69,21.62,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.49,49
202052,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202101,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202103,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202104,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202105,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202106,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202107,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202108,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202109,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202110,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202111,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202112,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202113,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202114,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202115,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202116,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202117,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202118,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202119,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202120,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202121,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202122,SG,unknown,0,sex,NA,0,NA,NA,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202052,SH,male,0,sex,40768,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202053,SH,male,0,sex,40768,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202101,SH,male,0,sex,40768,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,NA,NA
202102,SH,male,0,sex,40768,0,0,0,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0,0
202103,SH,male,50,sex,40768,50,0.12,0.12,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.515,51.5
202104,SH,male,63,sex,40768,113,0.15,0.28,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.368,36.8
202105,SH,male,15,sex,40768,128,0.04,0.31,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.429,42.9
202106,SH,male,414,sex,40768,542,1.02,1.33,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.344,34.4
202107,SH,male,638,sex,40768,1180,1.56,2.89,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.365,36.5
202108,SH,male,130,sex,40768,1310,0.32,3.21,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.402,40.2
202109,SH,male,582,sex,40768,1892,1.43,4.64,COVID19FullyVaccPersons,2021-06-08_09-40-01,detailed,0.421,42.1
