date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202120,TG,other,5533,indication,279547,23122,NA,0.364,36.4,17.4,1.98,8.27,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TG,other,10620,indication,279547,33742,NA,0.567,56.699999999999996,22.3,3.8,12.07,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TG,other,12529,indication,279547,46271,NA,0.594,59.4,26.8,4.48,16.55,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TG,other,13058,indication,279547,59329,NA,0.573,57.3,30.4,4.67,21.22,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TG,other,6377,indication,279547,65706,NA,0.542,54.2,31.8,2.28,23.5,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TG,other,9274,indication,279547,74980,NA,0.808,80.80000000000001,34.300000000000004,3.32,26.82,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TI,age,0,indication,351491,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,TI,age,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,TI,age,2952,indication,351491,2952,NA,0.43,43,43,0.84,0.84,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,TI,age,1723,indication,351491,4675,NA,0.641,64.1,48.9,0.49,1.33,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,TI,age,2427,indication,351491,7102,NA,0.978,97.8,59,0.69,2.02,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,TI,age,6484,indication,351491,13586,NA,0.97,97,72.6,1.84,3.87,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,TI,age,3462,indication,351491,17048,NA,0.642,64.2,70.7,0.98,4.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,TI,age,3345,indication,351491,20393,NA,0.517,51.7,66.7,0.95,5.8,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,TI,age,857,indication,351491,21250,NA,0.617,61.7,66.5,0.24,6.05,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,TI,age,4212,indication,351491,25462,NA,0.922,92.2,69.69999999999999,1.2,7.24,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,TI,age,6323,indication,351491,31785,NA,0.902,90.2,73,1.8,9.04,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,TI,age,6071,indication,351491,37856,NA,0.911,91.10000000000001,75.4,1.73,10.77,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,TI,age,3550,indication,351491,41406,NA,0.773,77.3,75.6,1.01,11.78,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,TI,age,4129,indication,351491,45535,NA,0.544,54.400000000000006,73,1.17,12.95,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,TI,age,3244,indication,351491,48779,NA,0.375,37.5,68.7,0.92,13.88,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,TI,age,2832,indication,351491,51611,NA,0.374,37.4,65.7,0.81,14.68,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,TI,age,3834,indication,351491,55445,NA,0.321,32.1,61.199999999999996,1.09,15.77,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,TI,age,4686,indication,351491,60131,NA,0.223,22.3,53.900000000000006,1.33,17.11,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,TI,age,2283,indication,351491,62414,NA,0.1,10,46.5,0.65,17.76,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,TI,age,1301,indication,351491,63715,NA,0.061,6.1,40.9,0.37,18.13,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,TI,age,607,indication,351491,64322,NA,0.032,3.2,36.9,0.17,18.3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TI,age,824,indication,351491,65146,NA,0.032,3.2,32.6,0.23,18.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TI,age,587,indication,351491,65733,NA,0.024,2.4,29.299999999999997,0.17,18.7,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TI,age,314,indication,351491,66047,NA,0.011,1.0999999999999999,26.200000000000003,0.09,18.79,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TI,age,285,indication,351491,66332,NA,0.013,1.3,24.2,0.08,18.87,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TI,age,225,indication,351491,66557,NA,0.009,0.8999999999999999,22.2,0.06,18.94,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TI,age,178,indication,351491,66735,NA,0.009,0.8999999999999999,20.8,0.05,18.99,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TI,chronic_disease,0,indication,351491,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,TI,chronic_disease,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,TI,chronic_disease,612,indication,351491,612,NA,0.089,8.9,8.9,0.17,0.17,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,TI,chronic_disease,185,indication,351491,797,NA,0.069,6.9,8.3,0.05,0.23,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,TI,chronic_disease,13,indication,351491,810,NA,0.005,0.5,6.7,0,0.23,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,TI,chronic_disease,95,indication,351491,905,NA,0.014,1.4000000000000001,4.8,0.03,0.26,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,TI,chronic_disease,337,indication,351491,1242,NA,0.062,6.2,5.1,0.1,0.35,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,TI,chronic_disease,606,indication,351491,1848,NA,0.094,9.4,6,0.17,0.53,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,TI,chronic_disease,110,indication,351491,1958,NA,0.079,7.9,6.1,0.03,0.56,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,TI,chronic_disease,211,indication,351491,2169,NA,0.046,4.6,5.8999999999999995,0.06,0.62,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,TI,chronic_disease,463,indication,351491,2632,NA,0.066,6.6000000000000005,6,0.13,0.75,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,TI,chronic_disease,316,indication,351491,2948,NA,0.047,4.7,5.8999999999999995,0.09,0.84,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,TI,chronic_disease,461,indication,351491,3409,NA,0.1,10,6.2,0.13,0.97,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,TI,chronic_disease,2418,indication,351491,5827,NA,0.319,31.900000000000002,9.3,0.69,1.66,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,TI,chronic_disease,4048,indication,351491,9875,NA,0.468,46.800000000000004,13.900000000000002,1.15,2.81,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,TI,chronic_disease,2960,indication,351491,12835,NA,0.391,39.1,16.3,0.84,3.65,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,TI,chronic_disease,3230,indication,351491,16065,NA,0.27,27,17.7,0.92,4.57,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,TI,chronic_disease,5954,indication,351491,22019,NA,0.284,28.4,19.7,1.69,6.26,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,TI,chronic_disease,7418,indication,351491,29437,NA,0.326,32.6,21.9,2.11,8.37,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,TI,chronic_disease,5402,indication,351491,34839,NA,0.253,25.3,22.400000000000002,1.54,9.91,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,TI,chronic_disease,4225,indication,351491,39064,NA,0.225,22.5,22.400000000000002,1.2,11.11,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TI,chronic_disease,5227,indication,351491,44291,NA,0.206,20.599999999999998,22.2,1.49,12.6,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TI,chronic_disease,4386,indication,351491,48677,NA,0.178,17.8,21.7,1.25,13.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TI,chronic_disease,3139,indication,351491,51816,NA,0.113,11.3,20.5,0.89,14.74,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TI,chronic_disease,2360,indication,351491,54176,NA,0.108,10.8,19.8,0.67,15.41,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TI,chronic_disease,2049,indication,351491,56225,NA,0.08,8,18.8,0.58,16,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TI,chronic_disease,1379,indication,351491,57604,NA,0.066,6.6000000000000005,18,0.39,16.39,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TI,med_prof,0,indication,351491,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,TI,med_prof,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,TI,med_prof,2692,indication,351491,2692,NA,0.392,39.2,39.2,0.77,0.77,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,TI,med_prof,659,indication,351491,3351,NA,0.245,24.5,35.099999999999994,0.19,0.95,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,TI,med_prof,24,indication,351491,3375,NA,0.01,1,28.000000000000004,0.01,0.96,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,TI,med_prof,29,indication,351491,3404,NA,0.004,0.4,18.2,0.01,0.97,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,TI,med_prof,1268,indication,351491,4672,NA,0.235,23.5,19.400000000000002,0.36,1.33,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,TI,med_prof,2053,indication,351491,6725,NA,0.318,31.8,22,0.58,1.91,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,TI,med_prof,278,indication,351491,7003,NA,0.2,20,21.9,0.08,1.99,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,TI,med_prof,36,indication,351491,7039,NA,0.008,0.8,19.3,0.01,2,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,TI,med_prof,38,indication,351491,7077,NA,0.005,0.5,16.3,0.01,2.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,TI,med_prof,53,indication,351491,7130,NA,0.008,0.8,14.2,0.02,2.03,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,TI,med_prof,268,indication,351491,7398,NA,0.058,5.800000000000001,13.5,0.08,2.1,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,TI,med_prof,116,indication,351491,7514,NA,0.015,1.5,12,0.03,2.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,TI,med_prof,239,indication,351491,7753,NA,0.028,2.8000000000000003,10.9,0.07,2.21,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,TI,med_prof,237,indication,351491,7990,NA,0.031,3.1,10.2,0.07,2.27,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,TI,med_prof,333,indication,351491,8323,NA,0.028,2.8000000000000003,9.2,0.09,2.37,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,TI,med_prof,2900,indication,351491,11223,NA,0.138,13.8,10.100000000000001,0.83,3.19,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,TI,med_prof,5370,indication,351491,16593,NA,0.236,23.599999999999998,12.4,1.53,4.72,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,TI,med_prof,2469,indication,351491,19062,NA,0.116,11.600000000000001,12.2,0.7,5.42,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,TI,med_prof,1323,indication,351491,20385,NA,0.07,7.000000000000001,11.700000000000001,0.38,5.8,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TI,med_prof,3329,indication,351491,23714,NA,0.131,13.100000000000001,11.899999999999999,0.95,6.75,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TI,med_prof,5186,indication,351491,28900,NA,0.211,21.099999999999998,12.9,1.48,8.22,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TI,med_prof,2751,indication,351491,31651,NA,0.099,9.9,12.5,0.78,9,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TI,med_prof,904,indication,351491,32555,NA,0.041,4.1000000000000005,11.899999999999999,0.26,9.26,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TI,med_prof,1387,indication,351491,33942,NA,0.054,5.4,11.3,0.39,9.66,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TI,med_prof,882,indication,351491,34824,NA,0.042,4.2,10.9,0.25,9.91,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TI,contact_vuln,0,indication,351491,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,TI,contact_vuln,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,TI,contact_vuln,358,indication,351491,358,NA,0.052,5.2,5.2,0.1,0.1,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,TI,contact_vuln,92,indication,351491,450,NA,0.034,3.4000000000000004,4.7,0.03,0.13,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,TI,contact_vuln,6,indication,351491,456,NA,0.002,0.2,3.8,0,0.13,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,TI,contact_vuln,20,indication,351491,476,NA,0.003,0.3,2.5,0.01,0.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,TI,contact_vuln,197,indication,351491,673,NA,0.037,3.6999999999999997,2.8000000000000003,0.06,0.19,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,TI,contact_vuln,253,indication,351491,926,NA,0.039,3.9,3,0.07,0.26,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,TI,contact_vuln,80,indication,351491,1006,NA,0.058,5.800000000000001,3.1,0.02,0.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,TI,contact_vuln,14,indication,351491,1020,NA,0.003,0.3,2.8000000000000003,0,0.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,TI,contact_vuln,21,indication,351491,1041,NA,0.003,0.3,2.4,0.01,0.3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,TI,contact_vuln,47,indication,351491,1088,NA,0.007,0.7000000000000001,2.1999999999999997,0.01,0.31,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,TI,contact_vuln,107,indication,351491,1195,NA,0.023,2.3,2.1999999999999997,0.03,0.34,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,TI,contact_vuln,252,indication,351491,1447,NA,0.033,3.3000000000000003,2.3,0.07,0.41,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,TI,contact_vuln,320,indication,351491,1767,NA,0.037,3.6999999999999997,2.5,0.09,0.5,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,TI,contact_vuln,324,indication,351491,2091,NA,0.043,4.3,2.7,0.09,0.59,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,TI,contact_vuln,641,indication,351491,2732,NA,0.054,5.4,3,0.18,0.78,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,TI,contact_vuln,1214,indication,351491,3946,NA,0.058,5.800000000000001,3.5000000000000004,0.35,1.12,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,TI,contact_vuln,1632,indication,351491,5578,NA,0.072,7.199999999999999,4.2,0.46,1.59,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,TI,contact_vuln,2730,indication,351491,8308,NA,0.128,12.8,5.3,0.78,2.36,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,TI,contact_vuln,1208,indication,351491,9516,NA,0.064,6.4,5.5,0.34,2.71,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TI,contact_vuln,2750,indication,351491,12266,NA,0.108,10.8,6.1,0.78,3.49,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TI,contact_vuln,2080,indication,351491,14346,NA,0.084,8.4,6.4,0.59,4.08,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TI,contact_vuln,3024,indication,351491,17370,NA,0.108,10.8,6.9,0.86,4.94,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TI,contact_vuln,1265,indication,351491,18635,NA,0.058,5.800000000000001,6.800000000000001,0.36,5.3,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TI,contact_vuln,2627,indication,351491,21262,NA,0.103,10.299999999999999,7.1,0.75,6.05,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TI,contact_vuln,1968,indication,351491,23230,NA,0.094,9.4,7.199999999999999,0.56,6.61,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TI,contact_comm,0,indication,351491,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TI,contact_comm,0,indication,351491,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,TI,other,0,indication,351491,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,TI,other,2,indication,351491,2,NA,1,100,100,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,TI,other,254,indication,351491,256,NA,0.037,3.6999999999999997,3.6999999999999997,0.07,0.07,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,TI,other,29,indication,351491,285,NA,0.011,1.0999999999999999,3,0.01,0.08,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,TI,other,11,indication,351491,296,NA,0.004,0.4,2.5,0,0.08,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,TI,other,59,indication,351491,355,NA,0.009,0.8999999999999999,1.9,0.02,0.1,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,TI,other,129,indication,351491,484,NA,0.024,2.4,2,0.04,0.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,TI,other,207,indication,351491,691,NA,0.032,3.2,2.3,0.06,0.2,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,TI,other,63,indication,351491,754,NA,0.045,4.5,2.4,0.02,0.21,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,TI,other,93,indication,351491,847,NA,0.02,2,2.3,0.03,0.24,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,TI,other,162,indication,351491,1009,NA,0.023,2.3,2.3,0.05,0.29,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,TI,other,175,indication,351491,1184,NA,0.026,2.6,2.4,0.05,0.34,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,TI,other,207,indication,351491,1391,NA,0.045,4.5,2.5,0.06,0.4,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,TI,other,675,indication,351491,2066,NA,0.089,8.9,3.3000000000000003,0.19,0.59,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,TI,other,804,indication,351491,2870,NA,0.093,9.3,4,0.23,0.82,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202114,TI,other,1217,indication,351491,4087,NA,0.161,16.1,5.2,0.35,1.16,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202115,TI,other,3913,indication,351491,8000,NA,0.327,32.7,8.799999999999999,1.11,2.28,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202116,TI,other,6235,indication,351491,14235,NA,0.297,29.7,12.8,1.77,4.05,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202117,TI,other,6017,indication,351491,20252,NA,0.265,26.5,15.1,1.71,5.76,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202118,TI,other,9455,indication,351491,29707,NA,0.443,44.3,19.1,2.69,8.45,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202119,TI,other,11446,indication,351491,41153,NA,0.609,60.9,23.599999999999998,3.26,11.71,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202120,TI,other,13246,indication,351491,54399,NA,0.522,52.2,27.200000000000003,3.77,15.48,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202121,TI,other,12392,indication,351491,66791,NA,0.503,50.3,29.799999999999997,3.53,19,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202122,TI,other,18645,indication,351491,85436,NA,0.669,66.9,33.900000000000006,5.3,24.31,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202123,TI,other,17005,indication,351491,102441,NA,0.779,77.9,37.4,4.84,29.14,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202124,TI,other,19306,indication,351491,121747,NA,0.754,75.4,40.6,5.49,34.64,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202125,TI,other,16452,indication,351491,138199,NA,0.789,78.9,43.1,4.68,39.32,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202052,UR,age,0,indication,36703,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202053,UR,age,0,indication,36703,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202101,UR,age,264,indication,36703,264,NA,0.723,72.3,72.3,0.72,0.72,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202102,UR,age,295,indication,36703,559,NA,0.689,68.89999999999999,70.5,0.8,1.52,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202103,UR,age,309,indication,36703,868,NA,0.681,68.10000000000001,69.6,0.84,2.36,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202104,UR,age,605,indication,36703,1473,NA,0.641,64.1,67.2,1.65,4.01,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202105,UR,age,418,indication,36703,1891,NA,0.588,58.8,65.2,1.14,5.15,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202106,UR,age,373,indication,36703,2264,NA,0.651,65.10000000000001,65.2,1.02,6.17,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202107,UR,age,284,indication,36703,2548,NA,0.471,47.099999999999994,62.5,0.77,6.94,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202108,UR,age,270,indication,36703,2818,NA,0.576,57.599999999999994,62,0.74,7.68,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202109,UR,age,350,indication,36703,3168,NA,0.433,43.3,59.199999999999996,0.95,8.63,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202110,UR,age,380,indication,36703,3548,NA,0.469,46.9,57.599999999999994,1.04,9.67,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202111,UR,age,86,indication,36703,3634,NA,0.238,23.799999999999997,55.7,0.23,9.9,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202112,UR,age,350,indication,36703,3984,NA,0.31,31,52,0.95,10.85,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
202113,UR,age,246,indication,36703,4230,NA,0.303,30.3,50,0.67,11.52,COVID19VaccDosesAdministered,2021-07-02_09-41-56,detailed
