date,geoRegion,entries,pop,sumTotal,per100Persons,per100Persons_mean7d,per100PersonsTotal,mean7d,type,version,granularity
2021-01-19,SH,255,82348,2938,0.31,0.25,3.57,204.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-20,SH,251,82348,3189,0.3,0.26,3.87,218.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-21,SH,339,82348,3528,0.41,0.26,4.28,218.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-22,SH,372,82348,3900,0.45,0.29,4.74,236.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-23,SH,94,82348,3994,0.11,0.29,4.85,242.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-24,SH,0,82348,3994,0,0.31,4.85,254.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-25,SH,347,82348,4341,0.42,0.33,5.27,270.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-26,SH,294,82348,4635,0.36,0.31,5.63,259.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-27,SH,333,82348,4968,0.4,0.3,6.03,246.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-28,SH,452,82348,5420,0.55,0.3,6.58,246.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-29,SH,299,82348,5719,0.36,0.28,6.94,229.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-30,SH,0,82348,5719,0,0.26,6.94,215.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-31,SH,0,82348,5719,0,0.22,6.94,181.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-01,SH,226,82348,5945,0.27,0.16,7.22,136.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-02,SH,198,82348,6143,0.24,0.13,7.46,107.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-03,SH,96,82348,6239,0.12,0.13,7.58,107.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-04,SH,135,82348,6374,0.16,0.13,7.74,107.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-05,SH,97,82348,6471,0.12,0.13,7.86,107.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-06,SH,0,82348,6471,0,0.13,7.86,106.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-07,SH,0,82348,6471,0,0.16,7.86,130.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-08,SH,228,82348,6699,0.28,0.19,8.13,158.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-09,SH,192,82348,6891,0.23,0.22,8.37,179.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-10,SH,263,82348,7154,0.32,0.22,8.69,179.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-11,SH,328,82348,7482,0.4,0.22,9.09,179.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-12,SH,247,82348,7729,0.3,0.2,9.39,166.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-13,SH,0,82348,7729,0,0.23,9.39,190.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-14,SH,0,82348,7729,0,0.23,9.39,192,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-15,SH,138,82348,7867,0.17,0.32,9.55,260.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-16,SH,358,82348,8225,0.43,0.32,9.99,264.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-17,SH,273,82348,8498,0.33,0.32,10.32,264.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-18,SH,810,82348,9308,0.98,0.32,11.3,264.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-19,SH,270,82348,9578,0.33,0.35,11.63,287,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-20,SH,0,82348,9578,0,0.32,11.63,260.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-21,SH,0,82348,9578,0,0.29,11.63,242,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-22,SH,298,82348,9876,0.36,0.18,11.99,147.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-23,SH,174,82348,10050,0.21,0.16,12.2,129.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-24,SH,142,82348,10192,0.17,0.16,12.38,129.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-25,SH,149,82348,10341,0.18,0.16,12.56,129.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-26,SH,143,82348,10484,0.17,0.16,12.73,136.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-27,SH,0,82348,10484,0,0.24,12.73,197.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-28,SH,0,82348,10484,0,0.29,12.73,242,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-01,SH,349,82348,10833,0.42,0.35,13.16,290.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-02,SH,602,82348,11435,0.73,0.39,13.89,320.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-03,SH,451,82348,11886,0.55,0.39,14.43,320.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-04,SH,489,82348,12375,0.59,0.39,15.03,320.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-05,SH,354,82348,12729,0.43,0.36,15.46,294.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-06,SH,0,82348,12729,0,0.28,15.46,230.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-07,SH,0,82348,12729,0,0.22,15.46,180.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-08,SH,168,82348,12897,0.2,0.16,15.66,128.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-09,SH,154,82348,13051,0.19,0.13,15.85,107,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-10,SH,99,82348,13150,0.12,0.13,15.97,107,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-11,SH,124,82348,13274,0.15,0.13,16.12,107,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-12,SH,204,82348,13478,0.25,0.12,16.37,101.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-13,SH,0,82348,13478,0,0.11,16.37,93.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-14,SH,0,82348,13478,0,0.12,16.37,94.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-15,SH,131,82348,13609,0.16,0.12,16.53,95.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-16,SH,96,82348,13705,0.12,0.1,16.64,80,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-17,SH,104,82348,13809,0.13,0.1,16.77,80,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-18,SH,133,82348,13942,0.16,0.1,16.93,80,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-19,SH,96,82348,14038,0.12,0.12,17.05,98,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-20,SH,0,82348,14038,0,0.16,17.05,131.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-21,SH,0,82348,14038,0,0.19,17.05,154.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-22,SH,257,82348,14295,0.31,0.22,17.36,177,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-23,SH,330,82348,14625,0.4,0.25,17.76,205.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-24,SH,268,82348,14893,0.33,0.25,18.09,205.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-25,SH,288,82348,15181,0.35,0.25,18.44,205.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-26,SH,294,82348,15475,0.36,0.31,18.79,251,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-27,SH,0,82348,15475,0,0.35,18.79,291.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-28,SH,0,82348,15475,0,0.41,18.79,335,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-29,SH,577,82348,16052,0.7,0.46,19.49,381.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-30,SH,611,82348,16663,0.74,0.41,20.23,339.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-03-31,SH,575,82348,17238,0.7,0.41,20.93,339.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-01,SH,613,82348,17851,0.74,0.41,21.68,339.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-02,SH,0,82348,17851,0,0.31,21.68,257,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-03,SH,0,82348,17851,0,0.31,21.68,253.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-04,SH,0,82348,17851,0,0.28,21.68,228.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-05,SH,0,82348,17851,0,0.24,21.68,193.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-06,SH,586,82348,18437,0.71,0.32,22.39,260.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-07,SH,401,82348,18838,0.49,0.33,22.88,269.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-08,SH,367,82348,19205,0.45,0.33,23.32,269.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-09,SH,472,82348,19677,0.57,0.43,23.89,351.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-10,SH,62,82348,19739,0.08,0.45,23.97,371.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-11,SH,1,82348,19740,0,0.48,23.97,397.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-12,SH,572,82348,20312,0.69,0.52,24.67,426.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-13,SH,725,82348,21037,0.88,0.53,25.55,439.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-14,SH,581,82348,21618,0.71,0.62,26.25,509.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-15,SH,572,82348,22190,0.69,0.71,26.95,588.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-16,SH,564,82348,22754,0.68,0.71,27.63,585.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-17,SH,552,82348,23306,0.67,0.69,28.3,569.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-18,SH,556,82348,23862,0.68,0.69,28.98,568.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-19,SH,548,82348,24410,0.67,0.69,29.64,571.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-20,SH,612,82348,25022,0.74,0.7,30.39,572.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-21,SH,577,82348,25599,0.7,0.67,31.09,554.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-22,SH,589,82348,26188,0.72,0.65,31.8,534.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-23,SH,572,82348,26760,0.69,0.66,32.5,539.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-24,SH,428,82348,27188,0.52,0.67,33.02,547.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-25,SH,418,82348,27606,0.51,0.67,33.52,548.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-26,SH,583,82348,28189,0.71,0.67,34.23,554,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-27,SH,667,82348,28856,0.81,0.68,35.04,555.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-28,SH,583,82348,29439,0.71,0.7,35.75,575.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-29,SH,627,82348,30066,0.76,0.73,36.51,597.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-04-30,SH,581,82348,30647,0.71,0.73,37.22,601.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-01,SH,569,82348,31216,0.69,0.73,37.91,602.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-02,SH,572,82348,31788,0.69,0.73,38.6,601,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-03,SH,614,82348,32402,0.75,0.79,39.35,651.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-04,SH,670,82348,33072,0.81,0.82,40.16,675.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-05,SH,574,82348,33646,0.7,0.83,40.86,680.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-06,SH,978,82348,34624,1.19,0.83,42.05,679.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-07,SH,751,82348,35375,0.91,0.84,42.96,690.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-08,SH,602,82348,35977,0.73,0.88,43.69,721.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-09,SH,568,82348,36545,0.69,0.9,44.38,741.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-10,SH,692,82348,37237,0.84,0.83,45.22,684,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-11,SH,886,82348,38123,1.08,0.8,46.29,660.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-12,SH,711,82348,38834,0.86,0.81,47.16,671.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-13,SH,578,82348,39412,0.7,0.82,47.86,674.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-14,SH,588,82348,40000,0.71,0.81,48.57,666,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-15,SH,679,82348,40679,0.82,0.81,49.4,669.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-16,SH,589,82348,41268,0.72,0.82,50.11,672.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-17,SH,631,82348,41899,0.77,0.86,50.88,707.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-18,SH,913,82348,42812,1.11,0.9,51.99,744,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-19,SH,730,82348,43542,0.89,0.91,52.88,750,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-20,SH,822,82348,44364,1,0.93,53.87,767.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-21,SH,844,82348,45208,1.02,0.95,54.9,778.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-22,SH,721,82348,45929,0.88,0.92,55.77,760.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-23,SH,713,82348,46642,0.87,0.93,56.64,761.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-24,SH,705,82348,47347,0.86,0.92,57.5,753.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-25,SH,786,82348,48133,0.95,0.9,58.45,736.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-26,SH,741,82348,48874,0.9,0.9,59.35,737,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-27,SH,764,82348,49638,0.93,0.9,60.28,737,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-28,SH,724,82348,50362,0.88,0.9,61.16,738,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-29,SH,726,82348,51088,0.88,0.9,62.04,738.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-30,SH,713,82348,51801,0.87,0.91,62.9,751.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-05-31,SH,712,82348,52513,0.86,0.99,63.77,813.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-01,SH,789,82348,53302,0.96,0.99,64.73,818.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-02,SH,834,82348,54136,1.01,1,65.74,820.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-03,SH,1198,82348,55334,1.45,0.99,67.2,820,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-04,SH,759,82348,56093,0.92,1,68.12,824.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-05,SH,740,82348,56833,0.9,1.01,69.02,834.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-06,SH,708,82348,57541,0.86,1.02,69.88,839.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-07,SH,744,82348,58285,0.9,0.98,70.78,809.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-08,SH,858,82348,59143,1.04,1,71.82,820.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-09,SH,868,82348,60011,1.05,1.02,72.87,844.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-10,SH,987,82348,60998,1.2,1.03,74.07,849.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-11,SH,840,82348,61838,1.02,1.04,75.09,857.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-12,SH,904,82348,62742,1.1,1.04,76.19,855.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-13,SH,746,82348,63488,0.91,1.02,77.1,839,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-14,SH,801,82348,64289,0.97,0.99,78.07,815.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-15,SH,841,82348,65130,1.02,0.99,79.09,818,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-16,SH,754,82348,65884,0.92,0.97,80.01,801,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-17,SH,823,82348,66707,1,0.97,81.01,796.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-18,SH,857,82348,67564,1.04,0.95,82.05,784.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-19,SH,785,82348,68349,0.95,0.94,83,776.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-20,SH,717,82348,69066,0.87,0.94,83.87,773,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-21,SH,714,82348,69780,0.87,0.92,84.74,760.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-22,SH,786,82348,70566,0.95,0.89,85.69,733.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-23,SH,729,82348,71295,0.89,0.81,86.58,670.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-24,SH,734,82348,72029,0.89,0.72,87.47,590.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-25,SH,670,82348,72699,0.81,0.71,88.28,581.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-26,SH,344,82348,73043,0.42,0.68,88.7,556,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-27,SH,155,82348,73198,0.19,0.67,88.89,548,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-28,SH,654,82348,73852,0.79,0.65,89.68,531.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-29,SH,606,82348,74458,0.74,0.63,90.42,521.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-06-30,SH,673,82348,75131,0.82,0.61,91.24,504.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-01,SH,616,82348,75747,0.75,0.62,91.98,511.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-02,SH,604,82348,76351,0.73,NA,92.72,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-03,SH,223,82348,76574,0.27,NA,92.99,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-07-04,SH,203,82348,76777,0.25,NA,93.23,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-22,SO,0,275247,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-23,SO,0,275247,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-24,SO,0,275247,0,0,NA,0,NA,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-25,SO,0,275247,0,0,0,0,0,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-26,SO,0,275247,0,0,0.01,0,15.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-27,SO,0,275247,0,0,0.01,0,18.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-28,SO,0,275247,0,0,0.01,0,18.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-29,SO,106,275247,106,0.04,0.01,0.04,18.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-30,SO,24,275247,130,0.01,0.01,0.05,18.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2020-12-31,SO,0,275247,130,0,0.01,0.05,18.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-01,SO,0,275247,130,0,0.04,0.05,115.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-02,SO,0,275247,130,0,0.06,0.05,170.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-03,SO,0,275247,130,0,0.1,0.05,267.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-04,SO,676,275247,806,0.25,0.13,0.29,343,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-05,SO,494,275247,1300,0.18,0.15,0.47,414.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-06,SO,704,275247,2004,0.26,0.19,0.73,518.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-07,SO,527,275247,2531,0.19,0.19,0.92,518.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-08,SO,501,275247,3032,0.18,0.19,1.1,515,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-09,SO,728,275247,3760,0.26,0.2,1.37,545.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-10,SO,0,275247,3760,0,0.2,1.37,552.71,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-11,SO,651,275247,4411,0.24,0.21,1.6,578,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-12,SO,708,275247,5119,0.26,0.21,1.86,569.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-13,SO,754,275247,5873,0.27,0.21,2.13,586.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-14,SO,704,275247,6577,0.26,0.21,2.39,586.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-15,SO,442,275247,7019,0.16,0.22,2.55,600.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-16,SO,849,275247,7868,0.31,0.23,2.86,622.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-17,SO,0,275247,7868,0,0.21,2.86,591.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-18,SO,744,275247,8612,0.27,0.21,3.13,587,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-19,SO,864,275247,9476,0.31,0.22,3.44,594.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-20,SO,535,275247,10011,0.19,0.21,3.64,579.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-21,SO,675,275247,10686,0.25,0.21,3.88,579.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-22,SO,495,275247,11181,0.18,0.2,4.06,543,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-23,SO,743,275247,11924,0.27,0.18,4.33,494,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-24,SO,0,275247,11924,0,0.18,4.33,484.14,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-25,SO,489,275247,12413,0.18,0.17,4.51,472.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-26,SO,521,275247,12934,0.19,0.18,4.7,494.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-27,SO,466,275247,13400,0.17,0.14,4.87,388.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-28,SO,593,275247,13993,0.22,0.14,5.08,388.29,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-29,SO,649,275247,14642,0.24,0.14,5.32,393.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-30,SO,0,275247,14642,0,0.15,5.32,412.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-01-31,SO,0,275247,14642,0,0.17,5.32,453.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-01,SO,526,275247,15168,0.19,0.18,5.51,481.43,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-02,SO,656,275247,15824,0.24,0.18,5.75,501.57,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-03,SO,750,275247,16574,0.27,0.2,6.02,553.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-04,SO,789,275247,17363,0.29,0.2,6.31,553.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-05,SO,790,275247,18153,0.29,0.21,6.6,569.86,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
2021-02-06,SO,366,275247,18519,0.13,0.2,6.73,561,COVID19VaccDosesAdministered,2021-07-06_09-46-12,detailed
