date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202123,NE,female,5657,sex,90001,65072,6.29,72.3,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.479,47.9
202124,NE,female,5162,sex,90001,70234,5.74,78.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.484,48.4
202052,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202101,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202102,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202103,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202104,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202105,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202106,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202107,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202108,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202109,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202110,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202111,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202112,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202113,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202114,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202115,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202116,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202117,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202118,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202119,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202120,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202121,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202122,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202123,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202124,NE,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202052,NW,male,61,sex,22053,61,0.28,0.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.517,51.7
202053,NW,male,32,sex,22053,93,0.15,0.42,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.348,34.8
202101,NW,male,110,sex,22053,203,0.5,0.92,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.365,36.5
202102,NW,male,699,sex,22053,902,3.17,4.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.514,51.4
202103,NW,male,245,sex,22053,1147,1.11,5.2,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.489,48.9
202104,NW,male,387,sex,22053,1534,1.75,6.96,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.449,44.9
202105,NW,male,271,sex,22053,1805,1.23,8.18,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.414,41.4
202106,NW,male,471,sex,22053,2276,2.14,10.32,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.496,49.6
202107,NW,male,124,sex,22053,2400,0.56,10.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.537,53.7
202108,NW,male,393,sex,22053,2793,1.78,12.66,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.49,49
202109,NW,male,202,sex,22053,2995,0.92,13.58,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.389,38.9
202110,NW,male,93,sex,22053,3088,0.42,14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.257,25.7
202111,NW,male,153,sex,22053,3241,0.69,14.7,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.464,46.400000000000006
202112,NW,male,355,sex,22053,3596,1.61,16.31,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.47,47
202113,NW,male,368,sex,22053,3964,1.67,17.97,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.436,43.6
202114,NW,male,371,sex,22053,4335,1.68,19.66,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.524,52.400000000000006
202115,NW,male,780,sex,22053,5115,3.54,23.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.467,46.7
202116,NW,male,567,sex,22053,5682,2.57,25.77,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.464,46.400000000000006
202117,NW,male,867,sex,22053,6549,3.93,29.7,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.483,48.3
202118,NW,male,1274,sex,22053,7823,5.78,35.47,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.514,51.4
202119,NW,male,1182,sex,22053,9005,5.36,40.83,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.52,52
202120,NW,male,1203,sex,22053,10208,5.46,46.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.504,50.4
202121,NW,male,1435,sex,22053,11643,6.51,52.8,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.525,52.5
202122,NW,male,1350,sex,22053,12993,6.12,58.92,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.507,50.7
202123,NW,male,1536,sex,22053,14529,6.97,65.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.537,53.7
202124,NW,male,1027,sex,22053,15556,4.66,70.54,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.544,54.400000000000006
202052,NW,female,57,sex,21034,57,0.27,0.27,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.483,48.3
202053,NW,female,60,sex,21034,117,0.29,0.56,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.652,65.2
202101,NW,female,191,sex,21034,308,0.91,1.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.635,63.5
202102,NW,female,662,sex,21034,970,3.15,4.61,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.486,48.6
202103,NW,female,256,sex,21034,1226,1.22,5.83,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.511,51.1
202104,NW,female,475,sex,21034,1701,2.26,8.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.551,55.1
202105,NW,female,383,sex,21034,2084,1.82,9.91,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.586,58.599999999999994
202106,NW,female,479,sex,21034,2563,2.28,12.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.504,50.4
202107,NW,female,107,sex,21034,2670,0.51,12.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.463,46.300000000000004
202108,NW,female,409,sex,21034,3079,1.94,14.64,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.51,51
202109,NW,female,317,sex,21034,3396,1.51,16.15,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.611,61.1
202110,NW,female,269,sex,21034,3665,1.28,17.42,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.743,74.3
202111,NW,female,177,sex,21034,3842,0.84,18.27,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.536,53.6
202112,NW,female,401,sex,21034,4243,1.91,20.17,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.53,53
202113,NW,female,476,sex,21034,4719,2.26,22.44,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.564,56.39999999999999
202114,NW,female,337,sex,21034,5056,1.6,24.04,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.476,47.599999999999994
202115,NW,female,892,sex,21034,5948,4.24,28.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.533,53.300000000000004
202116,NW,female,656,sex,21034,6604,3.12,31.4,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.536,53.6
202117,NW,female,929,sex,21034,7533,4.42,35.81,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.517,51.7
202118,NW,female,1203,sex,21034,8736,5.72,41.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.486,48.6
202119,NW,female,1093,sex,21034,9829,5.2,46.73,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.48,48
202120,NW,female,1185,sex,21034,11014,5.63,52.36,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.496,49.6
202121,NW,female,1297,sex,21034,12311,6.17,58.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.475,47.5
202122,NW,female,1315,sex,21034,13626,6.25,64.78,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.493,49.3
202123,NW,female,1324,sex,21034,14950,6.29,71.08,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.463,46.300000000000004
202124,NW,female,861,sex,21034,15811,4.09,75.17,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.456,45.6
202052,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202053,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202101,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202102,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202103,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202104,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202105,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202106,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202107,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202108,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202109,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202110,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202111,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202112,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202113,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202114,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202115,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202116,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202117,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202118,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202119,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202120,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202121,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202122,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202123,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202124,NW,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202052,SG,male,0,sex,256039,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,SG,male,11,sex,256039,11,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.314,31.4
202101,SG,male,156,sex,256039,167,0.06,0.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.309,30.9
202102,SG,male,1004,sex,256039,1171,0.39,0.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.446,44.6
202103,SG,male,2034,sex,256039,3205,0.79,1.25,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.427,42.699999999999996
202104,SG,male,5573,sex,256039,8778,2.18,3.43,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.464,46.400000000000006
202105,SG,male,2937,sex,256039,11715,1.15,4.58,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.425,42.5
202106,SG,male,2158,sex,256039,13873,0.84,5.42,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.408,40.8
202107,SG,male,2038,sex,256039,15911,0.8,6.21,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.45,45
202108,SG,male,2987,sex,256039,18898,1.17,7.38,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.44,44
202109,SG,male,6140,sex,256039,25038,2.4,9.78,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.463,46.300000000000004
202110,SG,male,6873,sex,256039,31911,2.68,12.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.462,46.2
202111,SG,male,3759,sex,256039,35670,1.47,13.93,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.446,44.6
202112,SG,male,5222,sex,256039,40892,2.04,15.97,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.478,47.8
202113,SG,male,4409,sex,256039,45301,1.72,17.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.473,47.3
202114,SG,male,7838,sex,256039,53139,3.06,20.75,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.486,48.6
202115,SG,male,8269,sex,256039,61408,3.23,23.98,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.489,48.9
202116,SG,male,8948,sex,256039,70356,3.49,27.48,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.498,49.8
202117,SG,male,10129,sex,256039,80485,3.96,31.43,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.484,48.4
202118,SG,male,9369,sex,256039,89854,3.66,35.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.493,49.3
202119,SG,male,11954,sex,256039,101808,4.67,39.76,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.517,51.7
202120,SG,male,15368,sex,256039,117176,6,45.76,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.526,52.6
202121,SG,male,15142,sex,256039,132318,5.91,51.68,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.525,52.5
202122,SG,male,16304,sex,256039,148622,6.37,58.05,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.537,53.7
202123,SG,male,17253,sex,256039,165875,6.74,64.79,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.535,53.5
202124,SG,male,14903,sex,256039,180778,5.82,70.61,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.545,54.50000000000001
202052,SG,female,0,sex,254695,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,SG,female,24,sex,254695,24,0.01,0.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.686,68.60000000000001
202101,SG,female,349,sex,254695,373,0.14,0.15,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.691,69.1
202102,SG,female,1245,sex,254695,1618,0.49,0.64,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.554,55.400000000000006
202103,SG,female,2734,sex,254695,4352,1.07,1.71,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.573,57.3
202104,SG,female,6433,sex,254695,10785,2.53,4.23,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.536,53.6
202105,SG,female,3973,sex,254695,14758,1.56,5.79,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.575,57.49999999999999
202106,SG,female,3126,sex,254695,17884,1.23,7.02,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.592,59.199999999999996
202107,SG,female,2491,sex,254695,20375,0.98,8,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.55,55.00000000000001
202108,SG,female,3806,sex,254695,24181,1.49,9.49,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.56,56.00000000000001
202109,SG,female,7109,sex,254695,31290,2.79,12.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.537,53.7
202110,SG,female,8014,sex,254695,39304,3.15,15.43,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.538,53.800000000000004
202111,SG,female,4664,sex,254695,43968,1.83,17.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.554,55.400000000000006
202112,SG,female,5695,sex,254695,49663,2.24,19.5,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.522,52.2
202113,SG,female,4914,sex,254695,54577,1.93,21.43,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.527,52.7
202114,SG,female,8306,sex,254695,62883,3.26,24.69,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.514,51.4
202115,SG,female,8657,sex,254695,71540,3.4,28.09,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.511,51.1
202116,SG,female,9004,sex,254695,80544,3.54,31.62,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.502,50.2
202117,SG,female,10817,sex,254695,91361,4.25,35.87,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.516,51.6
202118,SG,female,9628,sex,254695,100989,3.78,39.65,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.507,50.7
202119,SG,female,11153,sex,254695,112142,4.38,44.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.483,48.3
202120,SG,female,13823,sex,254695,125965,5.43,49.46,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.474,47.4
202121,SG,female,13696,sex,254695,139661,5.38,54.83,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.475,47.5
202122,SG,female,14080,sex,254695,153741,5.53,60.36,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.463,46.300000000000004
202123,SG,female,15008,sex,254695,168749,5.89,66.26,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.465,46.5
202124,SG,female,12464,sex,254695,181213,4.89,71.15,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.455,45.5
202052,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202101,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202102,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202103,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202104,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202105,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202106,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202107,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202108,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202109,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202110,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202111,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202112,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202113,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202114,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202115,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202116,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202117,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202118,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202119,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202120,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202121,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202122,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202123,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202124,SG,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0,0
202052,SH,male,0,sex,40768,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,SH,male,55,sex,40768,55,0.13,0.13,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.487,48.699999999999996
202101,SH,male,381,sex,40768,436,0.93,1.07,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.29,28.999999999999996
202102,SH,male,355,sex,40768,791,0.87,1.94,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.341,34.1
202103,SH,male,648,sex,40768,1439,1.59,3.53,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.424,42.4
202104,SH,male,729,sex,40768,2168,1.79,5.32,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.423,42.3
202105,SH,male,357,sex,40768,2525,0.88,6.19,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.475,47.5
202106,SH,male,443,sex,40768,2968,1.09,7.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.352,35.199999999999996
202107,SH,male,675,sex,40768,3643,1.66,8.94,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.365,36.5
202108,SH,male,448,sex,40768,4091,1.1,10.03,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.494,49.4
202109,SH,male,1025,sex,40768,5116,2.51,12.55,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.457,45.7
202110,SH,male,296,sex,40768,5412,0.73,13.28,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.395,39.5
202111,SH,male,262,sex,40768,5674,0.64,13.92,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.469,46.9
202112,SH,male,750,sex,40768,6424,1.84,15.76,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.522,52.2
202113,SH,male,1171,sex,40768,7595,2.87,18.63,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.493,49.3
202114,SH,male,867,sex,40768,8462,2.13,20.76,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.459,45.9
202115,SH,male,1910,sex,40768,10372,4.69,25.44,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.463,46.300000000000004
202116,SH,male,1809,sex,40768,12181,4.44,29.88,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.483,48.3
202117,SH,male,1996,sex,40768,14177,4.9,34.77,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.477,47.699999999999996
202118,SH,male,2134,sex,40768,16311,5.23,40.01,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.449,44.9
202119,SH,male,2197,sex,40768,18508,5.39,45.4,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.465,46.5
202120,SH,male,2613,sex,40768,21121,6.41,51.81,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.486,48.6
202121,SH,male,2641,sex,40768,23762,6.48,58.29,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.512,51.2
202122,SH,male,2714,sex,40768,26476,6.66,64.94,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.473,47.3
202123,SH,male,3000,sex,40768,29476,7.36,72.3,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.505,50.5
202124,SH,male,2973,sex,40768,32449,7.29,79.59,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.533,53.300000000000004
202052,SH,female,0,sex,41580,0,0,0,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,NA,NA
202053,SH,female,57,sex,41580,57,0.14,0.14,COVID19VaccDosesAdministered,2021-06-22_10-42-13,detailed,0.504,50.4
