"date","geoRegion","entries","pop","sumTotal","per100Persons","per100Persons_mean7d","per100PersonsTotal","mean7d","type","version","granularity"
2021-02-25,"GE",1326,504128,16162,0.26,0.16,3.21,806.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-26,"GE",1127,504128,17289,0.22,0.15,3.43,748.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-27,"GE",0,504128,17289,0,0.13,3.43,678.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-28,"GE",0,504128,17289,0,0.11,3.43,565.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-01,"GE",478,504128,17767,0.09,0.1,3.52,482.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-02,"GE",531,504128,18298,0.11,0.08,3.63,416.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-03,"GE",494,504128,18792,0.1,0.08,3.73,416.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-04,"GE",749,504128,19541,0.15,0.08,3.88,416.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-05,"GE",664,504128,20205,0.13,0.1,4.01,491.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-06,"GE",0,504128,20205,0,0.11,4.01,539.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-07,"GE",0,504128,20205,0,0.12,4.01,582.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-08,"GE",1002,504128,21207,0.2,0.11,4.21,579.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-09,"GE",865,504128,22072,0.17,0.12,4.38,586.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-10,"GE",798,504128,22870,0.16,0.12,4.54,586.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-11,"GE",730,504128,23600,0.14,0.12,4.68,586.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-12,"GE",709,504128,24309,0.14,0.11,4.82,548.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-13,"GE",0,504128,24309,0,0.11,4.82,556.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-14,"GE",0,504128,24309,0,0.11,4.82,573.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-15,"GE",735,504128,25044,0.15,0.12,4.97,610.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-16,"GE",921,504128,25965,0.18,0.13,5.15,634.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-17,"GE",917,504128,26882,0.18,0.13,5.33,634.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-18,"GE",992,504128,27874,0.2,0.13,5.53,634.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-19,"GE",874,504128,28748,0.17,0.13,5.7,678.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-20,"GE",0,504128,28748,0,0.14,5.7,699.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-21,"GE",0,504128,28748,0,0.13,5.7,671.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-22,"GE",1048,504128,29796,0.21,0.13,5.91,675.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-23,"GE",1065,504128,30861,0.21,0.14,6.12,693.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-24,"GE",719,504128,31580,0.14,0.14,6.26,693.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-25,"GE",1022,504128,32602,0.2,0.14,6.47,693.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-26,"GE",999,504128,33601,0.2,0.15,6.67,769.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-27,"GE",0,504128,33601,0,0.16,6.67,823.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-28,"GE",0,504128,33601,0,0.19,6.67,946.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-29,"GE",1581,504128,35182,0.31,0.2,6.98,1028.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-30,"GE",1445,504128,36627,0.29,0.18,7.27,909,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-31,"GE",1579,504128,38206,0.31,0.18,7.58,909,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-01,"GE",1595,504128,39801,0.32,0.18,7.9,909,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-02,"GE",163,504128,39964,0.03,0.14,7.93,707.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-03,"GE",0,504128,39964,0,0.15,7.93,737.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-04,"GE",0,504128,39964,0,0.15,7.93,738.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-05,"GE",171,504128,40135,0.03,0.13,7.96,682,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-06,"GE",1656,504128,41791,0.33,0.16,8.29,807.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-07,"GE",1582,504128,43373,0.31,0.16,8.6,807.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-08,"GE",1202,504128,44575,0.24,0.16,8.84,807.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-09,"GE",1040,504128,45615,0.21,0.19,9.05,963.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-10,"GE",0,504128,45615,0,0.18,9.05,893.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-11,"GE",0,504128,45615,0,0.17,9.05,848,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-12,"GE",1264,504128,46879,0.25,0.17,9.3,864.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-13,"GE",1168,504128,48047,0.23,0.18,9.53,935.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-14,"GE",1262,504128,49309,0.25,0.18,9.78,935.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-15,"GE",1319,504128,50628,0.26,0.18,10.04,935.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-16,"GE",1535,504128,52163,0.3,0.19,10.35,961.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-17,"GE",0,504128,52163,0,0.2,10.35,1019.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-18,"GE",0,504128,52163,0,0.22,10.35,1112,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-19,"GE",1444,504128,53607,0.29,0.24,10.63,1202.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-20,"GE",1578,504128,55185,0.31,0.24,10.95,1211.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-21,"GE",1908,504128,57093,0.38,0.24,11.33,1211.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-22,"GE",1950,504128,59043,0.39,0.24,11.71,1211.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-23,"GE",1598,504128,60641,0.32,0.25,12.03,1244.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-24,"GE",0,504128,60641,0,0.25,12.03,1268.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-25,"GE",0,504128,60641,0,0.24,12.03,1213.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-26,"GE",1677,504128,62318,0.33,0.23,12.36,1180,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-27,"GE",1746,504128,64064,0.35,0.2,12.71,1023.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-28,"GE",1525,504128,65589,0.3,0.2,13.01,1023.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-29,"GE",1714,504128,67303,0.34,0.2,13.35,1023.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-30,"GE",502,504128,67805,0.1,0.17,13.45,840.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-01,"GE",1,504128,67806,0,0.16,13.45,815.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-02,"GE",0,504128,67806,0,0.17,13.45,847,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-03,"GE",396,504128,68202,0.08,0.18,13.53,882.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-04,"GE",1572,504128,69774,0.31,0.22,13.84,1088,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-05,"GE",1744,504128,71518,0.35,0.22,14.19,1089.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-06,"GE",1961,504128,73479,0.39,0.22,14.58,1089.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-07,"GE",1942,504128,75421,0.39,0.27,14.96,1340,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-08,"GE",11,504128,75432,0,0.29,14.96,1474,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-09,"GE",0,504128,75432,0,0.31,14.96,1556.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-10,"GE",2150,504128,77582,0.43,0.27,15.39,1369.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-11,"GE",2510,504128,80092,0.5,0.27,15.89,1364.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-12,"GE",2324,504128,82416,0.46,0.27,16.35,1363.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-13,"GE",651,504128,83067,0.13,0.27,16.48,1363.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-14,"GE",1905,504128,84972,0.38,0.31,16.86,1544,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-15,"GE",7,504128,84979,0,0.34,16.86,1704.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-16,"GE",0,504128,84979,0,0.36,16.86,1811.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-17,"GE",3411,504128,88390,0.68,NA,17.53,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-18,"GE",3634,504128,92024,0.72,NA,18.25,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-05-19,"GE",3075,504128,95099,0.61,NA,18.86,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-22,"GL",0,40590,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-23,"GL",0,40590,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-24,"GL",0,40590,0,0,NA,0,NA,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-25,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-26,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-27,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-28,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-29,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-30,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2020-12-31,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-01,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-02,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-03,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-04,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-05,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-06,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-07,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-08,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-09,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-10,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-11,"GL",0,40590,0,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-12,"GL",0,40590,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-13,"GL",0,40590,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-14,"GL",0,40590,0,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-15,"GL",1,40590,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-16,"GL",0,40590,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-17,"GL",0,40590,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-18,"GL",0,40590,1,0,0,0,0.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-19,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-20,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-21,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-22,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-23,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-24,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-25,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-26,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-27,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-28,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-29,"GL",0,40590,1,0,0,0,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-30,"GL",0,40590,1,0,0.03,0,10.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-01-31,"GL",0,40590,1,0,0.05,0,21.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-01,"GL",0,40590,1,0,0.12,0,46.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-02,"GL",76,40590,77,0.19,0.14,0.19,56.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-03,"GL",76,40590,153,0.19,0.14,0.38,56.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-04,"GL",173,40590,326,0.43,0.14,0.8,56.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-05,"GL",72,40590,398,0.18,0.2,0.98,80.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-06,"GL",0,40590,398,0,0.22,0.98,87.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-07,"GL",0,40590,398,0,0.21,0.98,86.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-08,"GL",167,40590,565,0.41,0.16,1.39,64.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-09,"GL",126,40590,691,0.31,0.18,1.7,74.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-10,"GL",70,40590,761,0.17,0.18,1.87,74.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-11,"GL",18,40590,779,0.04,0.18,1.92,74.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-12,"GL",141,40590,920,0.35,0.12,2.27,50.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-13,"GL",0,40590,920,0,0.08,2.27,32.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-14,"GL",0,40590,920,0,0.08,2.27,33.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-15,"GL",0,40590,920,0,0.13,2.27,54.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-16,"GL",0,40590,920,0,0.14,2.27,55.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-17,"GL",73,40590,993,0.18,0.14,2.45,55.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-18,"GL",165,40590,1158,0.41,0.14,2.85,55.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-19,"GL",148,40590,1306,0.36,0.2,3.22,80.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-20,"GL",0,40590,1306,0,0.26,3.22,106.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-21,"GL",0,40590,1306,0,0.34,3.22,137.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-22,"GL",177,40590,1483,0.44,0.36,3.65,145,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-23,"GL",180,40590,1663,0.44,0.36,4.1,147.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-24,"GL",290,40590,1953,0.71,0.36,4.81,147.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-25,"GL",220,40590,2173,0.54,0.36,5.35,147.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-26,"GL",163,40590,2336,0.4,0.35,5.76,143.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-27,"GL",0,40590,2336,0,0.29,5.76,119.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-02-28,"GL",0,40590,2336,0,0.21,5.76,84,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-01,"GL",154,40590,2490,0.38,0.13,6.13,52.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-02,"GL",8,40590,2498,0.02,0.07,6.15,29.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-03,"GL",43,40590,2541,0.11,0.07,6.26,29.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-04,"GL",0,40590,2541,0,0.07,6.26,29.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-05,"GL",1,40590,2542,0,0.02,6.26,8.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-06,"GL",0,40590,2542,0,0.02,6.26,8.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-07,"GL",0,40590,2542,0,0.01,6.26,2.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-08,"GL",8,40590,2550,0.02,0.02,6.28,9.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-09,"GL",7,40590,2557,0.02,0.02,6.3,9.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-10,"GL",0,40590,2557,0,0.02,6.3,9.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-11,"GL",48,40590,2605,0.12,0.02,6.42,9.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-12,"GL",1,40590,2606,0,0.02,6.42,8,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-13,"GL",0,40590,2606,0,0.02,6.42,7.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-14,"GL",0,40590,2606,0,0.02,6.42,8,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-15,"GL",0,40590,2606,0,0,6.42,1.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-16,"GL",4,40590,2610,0.01,0,6.43,2,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-17,"GL",3,40590,2613,0.01,0,6.44,2,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-18,"GL",1,40590,2614,0,0,6.44,2,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-19,"GL",6,40590,2620,0.01,0,6.45,2,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-20,"GL",0,40590,2620,0,0,6.45,1.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-21,"GL",0,40590,2620,0,0,6.45,1,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-22,"GL",0,40590,2620,0,0,6.45,0.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-23,"GL",0,40590,2620,0,0,6.45,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-24,"GL",0,40590,2620,0,0,6.45,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-25,"GL",0,40590,2620,0,0,6.45,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-26,"GL",0,40590,2620,0,0,6.45,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-27,"GL",0,40590,2620,0,0,6.45,0,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-28,"GL",0,40590,2620,0,0.06,6.45,22.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-29,"GL",0,40590,2620,0,0.17,6.45,70.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-30,"GL",0,40590,2620,0,0.17,6.45,70.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-03-31,"GL",160,40590,2780,0.39,0.17,6.85,70.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-01,"GL",332,40590,3112,0.82,0.17,7.67,70.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-02,"GL",0,40590,3112,0,0.17,7.67,70.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-03,"GL",0,40590,3112,0,0.23,7.67,95.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-04,"GL",0,40590,3112,0,0.19,7.67,75.71,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-05,"GL",0,40590,3112,0,0.07,7.67,28.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-06,"GL",176,40590,3288,0.43,0.08,8.1,31,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-07,"GL",22,40590,3310,0.05,0.08,8.15,31,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-08,"GL",0,40590,3310,0,0.08,8.15,31,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-09,"GL",19,40590,3329,0.05,0.08,8.2,31,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-10,"GL",0,40590,3329,0,0.08,8.2,30.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-11,"GL",0,40590,3329,0,0.15,8.2,59.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-12,"GL",0,40590,3329,0,0.22,8.2,90,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-13,"GL",173,40590,3502,0.43,0.29,8.63,118.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-14,"GL",222,40590,3724,0.55,0.29,9.17,118.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-15,"GL",216,40590,3940,0.53,0.29,9.71,118.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-16,"GL",217,40590,4157,0.53,0.35,10.24,143.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-17,"GL",0,40590,4157,0,0.35,10.24,144,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-18,"GL",0,40590,4157,0,0.33,10.24,136.29,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-19,"GL",177,40590,4334,0.44,0.32,10.68,130.14,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-20,"GL",176,40590,4510,0.43,0.3,11.11,123.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-21,"GL",168,40590,4678,0.41,0.3,11.53,123.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-22,"GL",173,40590,4851,0.43,0.3,11.95,123.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-23,"GL",171,40590,5022,0.42,0.3,12.37,123.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-24,"GL",0,40590,5022,0,0.3,12.37,122.57,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-25,"GL",0,40590,5022,0,0.24,12.37,98.86,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-26,"GL",176,40590,5198,0.43,0.2,12.81,80,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-27,"GL",170,40590,5368,0.42,0.14,13.22,57.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
2021-04-28,"GL",2,40590,5370,0,0.14,13.23,57.43,"COVID19FullyVaccPersons","2021-05-21_09-24-05","detailed"
